FIPS,Housing,ChildCare,Food,Transportation,Medical,Other,Taxes,MIT LWC,MIDS ChildCare,MIDS Food,MIDS Medical,MIDS Transportation,MIDS Net,MIDS Taxes,MIDS Benefits,MIDS LW,MIDS Below LWC,4xTC Taxes,4xTC Benefits,4xTC LW,4xTC Below LWC,Daycare Tax,Daycare Benefits,Daycare LWC,Daycare Below LWC,UBI_12k Tax,UBI_12k Benefits,UBI_12k LWC,UBI_12k Below LWC,Expanded Safety Net Tax,Expanded Safety Net Benefits,Expanded Safety Net LWC,Expanded Safety Net Below LWC,Medical Tax,Medical Benefits,Medical LWC,Medical Below LWC
02070,15420.00,18614.00,12932.00,9525.00,6428.00,4905.00,7813.00,75637.00,20439.75,15435.25,29606.00,9525.00,95331.00,6194.00,-16955.00,82359.40,0.35,-48323.00,-16955.00,31280.31,0.17,6194.00,-16955.00,82388.20,0.35,15014.00,-28955.00,72488.89,0.43,6194.00,-16955.00,51786.26,0.31,-511.00,-24146.00,126887.77,0.60
02090,23448.00,18614.00,12932.00,9525.00,6428.00,4905.00,8738.00,84590.00,23490.98,16084.18,29606.00,10269.14,107803.30,11285.00,-5451.00,131746.52,0.43,-40914.00,-5451.00,38648.52,0.13,11285.00,-5451.00,131775.32,0.43,22410.00,-17451.00,135079.92,0.41,11285.00,-5451.00,76122.50,0.32,4549.00,-19098.00,164524.97,0.62
02100,14460.00,18614.00,12932.00,9525.00,6428.00,4905.00,7703.00,74567.00,23490.98,14739.97,29606.00,9525.00,96726.94,6194.00,-16955.00,84739.07,0.34,-48323.00,-16955.00,29884.36,0.17,6194.00,-16955.00,84767.87,0.34,15014.00,-28955.00,75425.92,0.41,6194.00,-16955.00,55015.80,0.25,-511.00,-24146.00,131094.82,0.57
02105,10896.00,18614.00,12932.00,9525.00,6428.00,4905.00,7292.00,70592.00,23490.98,13998.33,29606.00,9525.00,92421.31,6194.00,-16955.00,76061.95,0.46,-48323.00,-16955.00,29029.87,0.18,6194.00,-16955.00,76090.75,0.46,15014.00,-28955.00,66732.61,0.44,6194.00,-16955.00,41005.47,0.19,-511.00,-24146.00,118591.46,0.62
02110,19128.00,18614.00,12932.00,9525.00,6428.00,4905.00,8241.00,79773.00,20741.06,13859.28,29606.00,10566.80,98806.14,9217.00,-10084.00,94762.36,0.27,-43916.00,-10084.00,32765.29,0.05,9217.00,-10084.00,94791.16,0.27,19413.00,-22084.00,81934.66,0.18,9217.00,-10084.00,57534.19,0.17,-511.00,-24146.00,134618.63,0.29
02122,12420.00,18614.00,12932.00,9525.00,6428.00,4905.00,7468.00,72292.00,20741.06,18865.31,29606.00,9525.00,96062.37,6194.00,-16955.00,81628.03,0.33,-48323.00,-16955.00,30548.94,0.12,6194.00,-16955.00,81656.83,0.33,15014.00,-28955.00,76090.49,0.36,6194.00,-16955.00,51054.89,0.27,-511.00,-24146.00,126156.40,0.50
02130,17064.00,18614.00,12932.00,9525.00,6428.00,4905.00,8003.00,77471.00,16845.01,13488.46,29606.00,10005.99,91914.46,6194.00,-16955.00,76568.80,0.34,-48323.00,-16955.00,29536.72,0.10,6194.00,-16955.00,76597.60,0.34,15014.00,-28955.00,67239.46,0.31,6194.00,-16955.00,41512.32,0.12,-511.00,-24146.00,119098.30,0.54
02150,18084.00,18614.00,12932.00,9525.00,6428.00,4905.00,8120.00,78608.00,16845.01,15342.55,29606.00,9525.00,94307.56,6194.00,-16955.00,78818.28,0.31,-48323.00,-16955.00,27143.62,0.04,6194.00,-16955.00,78847.08,0.31,15014.00,-28955.00,69179.34,0.27,6194.00,-16955.00,48629.29,0.16,-511.00,-24146.00,122308.21,0.47
02164,11448.00,18614.00,12932.00,9525.00,6428.00,4905.00,7356.00,71208.00,16845.01,15296.19,29606.00,9525.00,87625.21,6194.00,-16955.00,66930.32,0.47,-48323.00,-16955.00,23505.72,0.10,6194.00,-16955.00,66959.12,0.47,15014.00,-28955.00,54196.80,0.34,6194.00,-16955.00,2719.07,0.01,-511.00,-24146.00,106578.56,0.71
02170,19116.00,18614.00,12932.00,9525.00,6428.00,4905.00,8239.00,79759.00,16592.64,17335.69,29606.00,10386.61,97941.94,6194.00,-16955.00,90592.40,0.38,-48323.00,-16955.00,33629.49,0.09,6194.00,-16955.00,90621.20,0.38,15014.00,-28955.00,78543.90,0.29,6194.00,-16955.00,58398.38,0.26,-511.00,-24146.00,135482.82,0.40
02180,20328.00,18614.00,12932.00,9525.00,6428.00,4905.00,8379.00,81111.00,16592.64,18448.14,29606.00,9525.00,99404.78,9217.00,-10084.00,94163.72,0.56,-43916.00,-10084.00,32166.65,0.14,9217.00,-10084.00,94192.52,0.56,19413.00,-22084.00,81336.02,0.47,9217.00,-10084.00,61533.13,0.38,-511.00,-24146.00,134019.99,0.59
02185,13992.00,18614.00,12932.00,9525.00,6428.00,4905.00,7649.00,74045.00,16592.64,16269.59,29606.00,9525.00,90890.23,6194.00,-16955.00,72950.45,0.32,-48323.00,-16955.00,25400.82,0.05,6194.00,-16955.00,72979.25,0.32,15014.00,-28955.00,63930.71,0.31,6194.00,-16955.00,5072.42,0.01,-511.00,-24146.00,114519.54,0.47
02188,17052.00,18614.00,12932.00,9525.00,6428.00,4905.00,8001.00,77457.00,16592.64,17242.98,29606.00,9525.00,94923.63,6194.00,-16955.00,78202.22,0.34,-48323.00,-16955.00,31687.68,0.12,6194.00,-16955.00,78231.02,0.34,15014.00,-28955.00,72896.26,0.37,6194.00,-16955.00,48013.22,0.18,-511.00,-24146.00,127295.14,0.49
02195,12372.00,18614.00,12932.00,9525.00,6428.00,4905.00,7462.00,72238.00,16592.64,13998.33,29606.00,9525.00,86998.98,6194.00,-16955.00,67556.55,0.35,-48323.00,-16955.00,24131.95,0.07,6194.00,-16955.00,67585.35,0.35,15014.00,-28955.00,54823.03,0.24,6194.00,-16955.00,3345.30,0.01,-511.00,-24146.00,107204.79,0.56
02198,10836.00,18614.00,12932.00,9525.00,6428.00,4905.00,7285.00,70525.00,16592.64,13998.33,29606.00,9525.00,85462.98,6194.00,-16955.00,64449.97,0.48,-48323.00,-16955.00,25667.95,0.08,6194.00,-16955.00,64478.77,0.48,15014.00,-28955.00,48082.33,0.30,6194.00,-16955.00,2072.12,0.01,-511.00,-24146.00,102559.04,0.54
02220,18960.00,18614.00,12932.00,9525.00,6428.00,4905.00,8221.00,79585.00,16592.64,14693.62,29606.00,9525.00,94282.26,6194.00,-16955.00,78843.58,0.33,-48323.00,-16955.00,27168.92,0.05,6194.00,-16955.00,78872.38,0.33,15014.00,-28955.00,69204.64,0.27,6194.00,-16955.00,48654.59,0.16,-511.00,-24146.00,122333.51,0.45
02230,16728.00,18614.00,12932.00,9525.00,6428.00,4905.00,7964.00,77096.00,16592.64,14415.50,29606.00,9525.00,91772.15,6194.00,-16955.00,72068.54,0.26,-48323.00,-16955.00,29679.03,0.07,6194.00,-16955.00,72097.34,0.26,15014.00,-28955.00,63048.80,0.19,6194.00,-16955.00,41654.63,0.10,-511.00,-24146.00,119240.62,0.48
02240,13836.00,18614.00,12932.00,9525.00,6428.00,4905.00,7631.00,73871.00,16592.64,15249.84,29606.00,9525.00,89714.49,6194.00,-16955.00,69483.62,0.32,-48323.00,-16955.00,26576.57,0.06,6194.00,-16955.00,69512.42,0.32,15014.00,-28955.00,60773.48,0.28,6194.00,-16955.00,3438.98,0.01,-511.00,-24146.00,110092.28,0.54
02261,14496.00,18614.00,12932.00,9525.00,6428.00,4905.00,7707.00,74607.00,16592.64,15249.84,29606.00,9525.00,90374.49,6194.00,-16955.00,73466.20,0.32,-48323.00,-16955.00,25916.57,0.06,6194.00,-16955.00,73495.00,0.32,15014.00,-28955.00,60113.48,0.29,6194.00,-16955.00,5588.17,0.03,-511.00,-24146.00,115035.28,0.42
02270,10848.00,18614.00,12932.00,9525.00,6428.00,4905.00,7287.00,70539.00,16592.64,18448.14,29606.00,9525.00,89924.78,6194.00,-16955.00,69273.32,0.52,-48323.00,-16955.00,26366.27,0.09,6194.00,-16955.00,69302.12,0.52,15014.00,-28955.00,60563.19,0.45,6194.00,-16955.00,3228.69,0.02,-511.00,-24146.00,115484.99,0.78
02275,14220.00,18614.00,12932.00,9525.00,6428.00,4905.00,7675.00,74299.00,16592.64,14971.73,29606.00,9525.00,89820.37,6194.00,-16955.00,69377.73,0.41,-48323.00,-16955.00,26470.68,0.09,6194.00,-16955.00,69406.53,0.41,15014.00,-28955.00,60667.59,0.32,6194.00,-16955.00,3333.10,0.01,-511.00,-24146.00,115589.39,0.67
02282,12648.00,18614.00,12932.00,9525.00,6428.00,4905.00,7494.00,72546.00,16592.64,15527.95,29606.00,9525.00,88804.60,6194.00,-16955.00,70393.51,0.29,-48323.00,-16955.00,27486.46,0.00,6194.00,-16955.00,70422.31,0.29,15014.00,-28955.00,57350.39,0.28,6194.00,-16955.00,4348.87,0.01,-511.00,-24146.00,111002.17,0.55
02290,10608.00,18614.00,12932.00,9525.00,6428.00,4905.00,7259.00,70271.00,16592.64,15435.25,29606.00,9525.00,86671.89,6194.00,-16955.00,63241.05,0.48,-48323.00,-16955.00,24459.03,0.14,6194.00,-16955.00,63269.85,0.48,15014.00,-28955.00,55150.11,0.45,6194.00,-16955.00,3672.39,0.03,-511.00,-24146.00,107531.87,0.77
04001,9564.00,19074.00,12932.00,9525.00,6444.00,4905.00,8992.00,71436.00,17002.69,13395.76,9482.00,9525.00,63874.45,1305.00,-2900.00,60711.49,0.56,-48911.00,-2900.00,21555.09,0.28,1305.00,-2900.00,60740.29,0.56,7896.00,-14900.00,48736.38,0.42,1305.00,-2900.00,64425.11,0.64,-843.00,-4356.00,76651.92,0.65
04003,14352.00,19074.00,12932.00,9525.00,6444.00,4905.00,9682.00,76914.00,18037.56,12839.53,9482.00,8896.29,68512.38,1305.00,-2900.00,70457.41,0.45,-48911.00,-2900.00,27523.27,0.11,1305.00,-2900.00,70486.21,0.45,7896.00,-14900.00,61291.16,0.41,1305.00,-2900.00,69284.98,0.46,-843.00,-4356.00,81919.38,0.46
04005,15552.00,19074.00,12932.00,9525.00,6444.00,4905.00,9854.00,78286.00,16579.26,13673.87,9482.00,9635.59,69827.72,1305.00,-2900.00,69142.07,0.44,-48911.00,-2900.00,26207.93,0.12,1305.00,-2900.00,69170.87,0.44,7896.00,-14900.00,64462.26,0.46,1305.00,-2900.00,72706.29,0.50,-843.00,-4356.00,85556.74,0.59
04007,12528.00,19074.00,12932.00,9525.00,6444.00,4905.00,9419.00,74827.00,16478.32,13627.52,9482.00,8412.00,65432.84,1305.00,-2900.00,63949.15,0.55,-48911.00,-2900.00,25494.49,0.12,1305.00,-2900.00,63977.95,0.55,7896.00,-14900.00,51007.41,0.42,1305.00,-2900.00,67617.76,0.52,-843.00,-4356.00,75093.53,0.58
04009,11424.00,19074.00,12932.00,9525.00,6444.00,4905.00,9260.00,73564.00,19037.38,13210.35,9482.00,9199.69,67258.42,1305.00,-2900.00,66919.60,0.45,-48911.00,-2900.00,23668.91,0.13,1305.00,-2900.00,66948.40,0.45,7896.00,-14900.00,58058.68,0.42,1305.00,-2900.00,70538.95,0.42,-843.00,-4356.00,78220.65,0.49
04011,9516.00,19074.00,12932.00,9525.00,6444.00,4905.00,8985.00,71381.00,19037.38,12932.24,9482.00,9525.00,65397.61,1305.00,-2900.00,63984.37,0.45,-48911.00,-2900.00,25529.71,0.06,1305.00,-2900.00,64013.17,0.45,7896.00,-14900.00,51042.63,0.33,1305.00,-2900.00,67652.99,0.43,-843.00,-4356.00,75128.75,0.45
04012,9912.00,19074.00,12932.00,9525.00,6444.00,4905.00,9042.00,71834.00,19037.38,13442.11,9482.00,9525.00,66303.49,1305.00,-2900.00,63078.49,0.48,-48911.00,-2900.00,24623.84,0.14,1305.00,-2900.00,63107.29,0.48,7896.00,-14900.00,54527.17,0.44,1305.00,-2900.00,66747.11,0.58,-843.00,-4356.00,79175.58,0.60
04013,16920.00,19074.00,12932.00,9525.00,6444.00,4905.00,10051.00,79851.00,24918.35,13210.35,9482.00,9551.58,78987.28,1305.00,-2900.00,84368.19,0.39,-48911.00,-2900.00,32173.35,0.14,1305.00,-2900.00,84396.99,0.39,7896.00,-14900.00,82198.89,0.40,1305.00,-2900.00,87870.37,0.53,-843.00,-4356.00,99811.58,0.48
04015,12180.00,19074.00,12932.00,9525.00,6444.00,4905.00,9369.00,74429.00,18188.98,13303.05,9482.00,8229.97,66289.00,1305.00,-2900.00,63092.98,0.46,-48911.00,-2900.00,24638.33,0.11,1305.00,-2900.00,63121.78,0.46,7896.00,-14900.00,54541.66,0.41,1305.00,-2900.00,66761.60,0.56,-843.00,-4356.00,79190.06,0.58
04017,11184.00,19074.00,12932.00,9525.00,6444.00,4905.00,9225.00,73289.00,22140.46,13164.00,9482.00,8613.36,69488.82,1305.00,-2900.00,69480.97,0.55,-48911.00,-2900.00,26546.84,0.18,1305.00,-2900.00,69509.77,0.55,7896.00,-14900.00,60314.72,0.50,1305.00,-2900.00,73045.19,0.60,-843.00,-4356.00,85895.65,0.70
04019,15012.00,19074.00,12932.00,9525.00,6444.00,4905.00,9777.00,77669.00,19478.14,13164.00,9482.00,9050.89,71092.03,1305.00,-2900.00,72659.40,0.52,-48911.00,-2900.00,30051.95,0.19,1305.00,-2900.00,72688.20,0.52,7896.00,-14900.00,63197.95,0.39,1305.00,-2900.00,76178.62,0.50,-843.00,-4356.00,84292.44,0.46
04021,16920.00,19074.00,12932.00,9525.00,6444.00,4905.00,10051.00,79851.00,19561.75,12700.48,9482.00,9548.14,73117.36,1305.00,-2900.00,75415.70,0.46,-48911.00,-2900.00,28026.62,0.07,1305.00,-2900.00,75444.50,0.46,7896.00,-14900.00,70141.22,0.39,1305.00,-2900.00,78889.92,0.44,-843.00,-4356.00,92474.30,0.55
04023,10068.00,19074.00,12932.00,9525.00,6444.00,4905.00,9065.00,72013.00,25560.62,11309.91,9482.00,8974.79,70300.32,1305.00,-2900.00,73451.10,0.58,-48911.00,-2900.00,25735.33,0.15,1305.00,-2900.00,73479.90,0.58,7896.00,-14900.00,63989.66,0.55,1305.00,-2900.00,72233.68,0.59,-843.00,-4356.00,85084.14,0.69
04025,13860.00,19074.00,12932.00,9525.00,6444.00,4905.00,9611.00,76351.00,21357.94,13534.81,9482.00,8602.67,71742.42,1305.00,-2900.00,72009.01,0.56,-48911.00,-2900.00,29401.56,0.19,1305.00,-2900.00,72037.81,0.56,7896.00,-14900.00,67034.00,0.49,1305.00,-2900.00,75528.23,0.53,-843.00,-4356.00,88245.64,0.64
04027,14364.00,19074.00,12932.00,9525.00,6444.00,4905.00,9683.00,76927.00,16885.57,11495.32,9482.00,8917.44,66049.33,1305.00,-2900.00,63332.66,0.43,-48911.00,-2900.00,24878.00,0.11,1305.00,-2900.00,63361.46,0.43,7896.00,-14900.00,54781.33,0.38,1305.00,-2900.00,67001.27,0.51,-843.00,-4356.00,79429.74,0.53
05001,8700.00,16670.00,10835.00,11037.00,5602.00,4838.00,8087.00,65769.00,14757.39,10951.71,13328.00,11037.00,63612.09,1025.00,-6557.00,57882.94,0.51,-48676.00,-6557.00,19811.09,0.04,1025.00,-6557.00,57911.74,0.51,7490.00,-18557.00,33013.84,0.18,1025.00,-6557.00,61138.27,0.49,-2736.00,-9457.00,79066.16,0.59
05003,9120.00,16670.00,10835.00,11037.00,5602.00,4838.00,8146.00,66248.00,14757.39,10796.36,13328.00,11037.00,63876.75,1025.00,-6557.00,57618.28,0.55,-48676.00,-6557.00,19546.43,0.04,1025.00,-6557.00,57647.08,0.55,7490.00,-18557.00,35648.74,0.36,1025.00,-6557.00,60873.62,0.53,-2736.00,-9457.00,78801.51,0.60
05005,10488.00,16670.00,10835.00,11037.00,5602.00,4838.00,8338.00,67808.00,20138.30,10990.54,13328.00,9301.21,69084.05,1025.00,-6557.00,70141.29,0.56,-48676.00,-6557.00,25289.89,0.11,1025.00,-6557.00,70170.09,0.56,7490.00,-18557.00,57938.18,0.54,1025.00,-6557.00,73216.63,0.64,-2736.00,-9457.00,87739.20,0.72
05007,12108.00,16670.00,10835.00,11037.00,5602.00,4838.00,8565.00,69655.00,22270.89,10524.51,13328.00,10926.42,73995.82,1025.00,-6557.00,78527.26,0.38,-48676.00,-6557.00,25420.18,0.06,1025.00,-6557.00,78556.06,0.38,7490.00,-18557.00,69518.32,0.34,1025.00,-6557.00,81511.29,0.36,-2736.00,-9457.00,94743.44,0.48
05009,9408.00,16670.00,10835.00,11037.00,5602.00,4838.00,8186.00,66576.00,18746.05,9204.09,13328.00,9754.82,65278.97,1025.00,-6557.00,60648.64,0.48,-48676.00,-6557.00,23635.38,0.14,1025.00,-6557.00,60677.44,0.48,7490.00,-18557.00,37146.07,0.29,1025.00,-6557.00,63858.97,0.58,-2736.00,-9457.00,82242.79,0.56
05011,9768.00,16670.00,10835.00,11037.00,5602.00,4838.00,8237.00,66987.00,18746.05,10912.87,13328.00,11037.00,68629.92,1025.00,-6557.00,66162.84,0.62,-48676.00,-6557.00,25744.02,0.19,1025.00,-6557.00,66191.64,0.62,7490.00,-18557.00,54269.33,0.50,1025.00,-6557.00,69283.18,0.60,-2736.00,-9457.00,88193.33,0.73
05013,8388.00,16670.00,10835.00,11037.00,5602.00,4838.00,8043.00,65413.00,18508.01,10835.20,13328.00,9632.33,65529.54,1025.00,-6557.00,60398.07,0.49,-48676.00,-6557.00,23384.81,0.16,1025.00,-6557.00,60426.87,0.49,7490.00,-18557.00,39083.38,0.32,1025.00,-6557.00,63608.41,0.46,-2736.00,-9457.00,81992.22,0.62
05015,9936.00,16670.00,10835.00,11037.00,5602.00,4838.00,8260.00,67178.00,18508.01,10136.15,13328.00,11037.00,67783.16,1025.00,-6557.00,67009.60,0.57,-48676.00,-6557.00,21131.19,-0.02,1025.00,-6557.00,67038.40,0.57,7490.00,-18557.00,55116.09,0.40,1025.00,-6557.00,70129.94,0.54,-2736.00,-9457.00,84582.09,0.58
05017,9924.00,16670.00,10835.00,11037.00,5602.00,4838.00,8259.00,67165.00,18508.01,10951.71,13328.00,11037.00,68586.72,1025.00,-6557.00,66206.05,0.64,-48676.00,-6557.00,25787.23,0.22,1025.00,-6557.00,66234.85,0.64,7490.00,-18557.00,54312.53,0.57,1025.00,-6557.00,69326.39,0.62,-2736.00,-9457.00,88236.54,0.73
05019,9024.00,16670.00,10835.00,11037.00,5602.00,4838.00,8133.00,66139.00,21777.76,10835.20,13328.00,9619.85,69422.81,1025.00,-6557.00,69802.53,0.59,-48676.00,-6557.00,24951.13,0.17,1025.00,-6557.00,69831.33,0.59,7490.00,-18557.00,57599.42,0.57,1025.00,-6557.00,72877.87,0.63,-2736.00,-9457.00,87400.45,0.72
05021,8736.00,16670.00,10835.00,11037.00,5602.00,4838.00,8092.00,65810.00,21777.76,9475.94,13328.00,11037.00,69192.70,1025.00,-6557.00,70032.64,0.61,-48676.00,-6557.00,25181.24,0.15,1025.00,-6557.00,70061.44,0.61,7490.00,-18557.00,57829.53,0.59,1025.00,-6557.00,73107.98,0.69,-2736.00,-9457.00,87630.56,0.77
05023,9192.00,16670.00,10835.00,11037.00,5602.00,4838.00,8156.00,66330.00,21777.76,10990.54,13328.00,11037.00,71163.30,1025.00,-6557.00,72494.63,0.59,-48676.00,-6557.00,23210.64,0.14,1025.00,-6557.00,72523.43,0.59,7490.00,-18557.00,64104.89,0.54,1025.00,-6557.00,75524.96,0.57,-2736.00,-9457.00,91117.96,0.67
05025,9780.00,16670.00,10835.00,11037.00,5602.00,4838.00,8239.00,67001.00,19450.92,10874.03,13328.00,9805.72,68076.68,1025.00,-6557.00,66716.09,0.51,-48676.00,-6557.00,26297.27,0.12,1025.00,-6557.00,66744.89,0.51,7490.00,-18557.00,54822.57,0.37,1025.00,-6557.00,69836.43,0.49,-2736.00,-9457.00,84288.58,0.50
05027,9480.00,16670.00,10835.00,11037.00,5602.00,4838.00,8197.00,66659.00,17926.48,11301.23,13328.00,9704.35,66578.06,1025.00,-6557.00,63782.13,0.56,-48676.00,-6557.00,22336.29,0.22,1025.00,-6557.00,63810.93,0.56,7490.00,-18557.00,48464.49,0.37,1025.00,-6557.00,66947.47,0.55,-2736.00,-9457.00,85787.20,0.68
05029,9264.00,16670.00,10835.00,11037.00,5602.00,4838.00,8166.00,66412.00,17926.48,10019.65,13328.00,11037.00,66413.13,1025.00,-6557.00,63947.06,0.55,-48676.00,-6557.00,22501.22,0.17,1025.00,-6557.00,63975.86,0.55,7490.00,-18557.00,48629.42,0.35,1025.00,-6557.00,67112.40,0.54,-2736.00,-9457.00,81108.63,0.53
05031,10356.00,16670.00,10835.00,11037.00,5602.00,4838.00,8319.00,67657.00,21495.47,10602.18,13328.00,10020.12,70639.77,1025.00,-6557.00,73018.15,0.56,-48676.00,-6557.00,23734.17,0.14,1025.00,-6557.00,73046.95,0.56,7490.00,-18557.00,60505.44,0.44,1025.00,-6557.00,76048.49,0.54,-2736.00,-9457.00,91641.49,0.63
05033,9588.00,16670.00,10835.00,11037.00,5602.00,4838.00,8212.00,66782.00,19054.83,10485.68,13328.00,10108.70,67403.21,1025.00,-6557.00,67389.56,0.52,-48676.00,-6557.00,21511.14,0.14,1025.00,-6557.00,67418.36,0.52,7490.00,-18557.00,51345.16,0.40,1025.00,-6557.00,66122.32,0.53,-2736.00,-9457.00,84962.05,0.71
05035,12792.00,16670.00,10835.00,11037.00,5602.00,4838.00,8661.00,70435.00,17653.45,10951.71,13328.00,10952.67,70515.83,1025.00,-6557.00,73142.09,0.58,-48676.00,-6557.00,23858.11,0.16,1025.00,-6557.00,73170.89,0.58,7490.00,-18557.00,60629.37,0.50,1025.00,-6557.00,76172.43,0.56,-2736.00,-9457.00,91765.42,0.65
05037,9852.00,16670.00,10835.00,11037.00,5602.00,4838.00,8249.00,67083.00,17653.45,10757.53,13328.00,11037.00,67465.98,1025.00,-6557.00,67326.78,0.56,-48676.00,-6557.00,21448.37,0.20,1025.00,-6557.00,67355.58,0.56,7490.00,-18557.00,51282.38,0.47,1025.00,-6557.00,66059.54,0.57,-2736.00,-9457.00,84899.28,0.71
05039,9924.00,16670.00,10835.00,11037.00,5602.00,4838.00,8259.00,67165.00,17653.45,10874.03,13328.00,11037.00,67654.49,1025.00,-6557.00,67138.28,0.61,-48676.00,-6557.00,21259.86,0.16,1025.00,-6557.00,67167.08,0.60,7490.00,-18557.00,51093.87,0.53,1025.00,-6557.00,70258.61,0.58,-2736.00,-9457.00,84710.77,0.62
05041,9240.00,16670.00,10835.00,11037.00,5602.00,4838.00,8163.00,66385.00,17653.45,10796.36,13328.00,11037.00,66892.82,1025.00,-6557.00,63467.37,0.55,-48676.00,-6557.00,22021.53,0.27,1025.00,-6557.00,63496.17,0.55,7490.00,-18557.00,48149.73,0.49,1025.00,-6557.00,66632.71,0.63,-2736.00,-9457.00,85472.44,0.73
05043,9684.00,16670.00,10835.00,11037.00,5602.00,4838.00,8225.00,66891.00,17653.45,11068.21,13328.00,11037.00,67608.67,1025.00,-6557.00,67184.10,0.58,-48676.00,-6557.00,21305.68,0.26,1025.00,-6557.00,67212.90,0.58,7490.00,-18557.00,51139.70,0.53,1025.00,-6557.00,70304.43,0.56,-2736.00,-9457.00,84756.59,0.58
05045,12396.00,16670.00,10835.00,11037.00,5602.00,4838.00,8605.00,69983.00,20913.98,11184.72,13328.00,10904.44,73565.15,1025.00,-6557.00,78957.93,0.45,-48676.00,-6557.00,25850.86,0.09,1025.00,-6557.00,78986.73,0.45,7490.00,-18557.00,69949.00,0.42,1025.00,-6557.00,81941.96,0.43,-2736.00,-9457.00,95174.11,0.51
05047,8676.00,16670.00,10835.00,11037.00,5602.00,4838.00,8084.00,65742.00,20913.98,10019.65,13328.00,11037.00,68812.63,1025.00,-6557.00,70412.71,0.53,-48676.00,-6557.00,25561.31,0.15,1025.00,-6557.00,66008.94,0.56,7490.00,-18557.00,54086.62,0.39,1025.00,-6557.00,69100.47,0.54,-2736.00,-9457.00,88010.63,0.69
05049,8388.00,16670.00,10835.00,11037.00,5602.00,4838.00,8043.00,65413.00,20913.98,10097.32,13328.00,11037.00,68602.30,1025.00,-6557.00,66190.46,0.61,-48676.00,-6557.00,25771.64,0.15,1025.00,-6557.00,66219.26,0.61,7490.00,-18557.00,54296.95,0.42,1025.00,-6557.00,69310.80,0.59,-2736.00,-9457.00,88220.95,0.76
05051,12564.00,16670.00,10835.00,11037.00,5602.00,4838.00,8629.00,70175.00,20887.19,10563.35,13328.00,9715.58,71896.12,1025.00,-6557.00,76194.39,0.57,-48676.00,-6557.00,27519.89,0.12,1025.00,-6557.00,76223.19,0.57,7490.00,-18557.00,63372.07,0.46,1025.00,-6557.00,79179.72,0.55,-2736.00,-9457.00,90385.14,0.67
05053,9924.00,16670.00,10835.00,11037.00,5602.00,4838.00,8259.00,67165.00,16049.56,10951.71,13328.00,10917.06,66008.33,1025.00,-6557.00,64351.85,0.49,-48676.00,-6557.00,22906.02,0.10,1025.00,-6557.00,64380.65,0.49,7490.00,-18557.00,45338.79,0.29,1025.00,-6557.00,63129.61,0.39,-2736.00,-9457.00,81513.43,0.47
05055,10260.00,16670.00,10835.00,11037.00,5602.00,4838.00,8306.00,67548.00,18006.11,10874.03,13328.00,9959.52,67265.66,1025.00,-6557.00,63094.52,0.45,-48676.00,-6557.00,21648.69,0.17,1025.00,-6557.00,63123.32,0.45,7490.00,-18557.00,51482.70,0.42,1025.00,-6557.00,66259.86,0.55,-2736.00,-9457.00,85099.59,0.72
05057,8388.00,16670.00,10835.00,11037.00,5602.00,4838.00,8043.00,65413.00,18006.11,10097.32,13328.00,11037.00,65694.43,1025.00,-6557.00,60233.18,0.53,-48676.00,-6557.00,23219.92,0.19,1025.00,-6557.00,60261.98,0.53,7490.00,-18557.00,45652.70,0.45,1025.00,-6557.00,63443.51,0.50,-2736.00,-9457.00,81827.33,0.64
05059,8976.00,16670.00,10835.00,11037.00,5602.00,4838.00,8126.00,66084.00,15089.07,10641.02,13328.00,10438.68,63310.77,1025.00,-6557.00,58184.26,0.48,-48676.00,-6557.00,20112.41,0.03,1025.00,-6557.00,58213.06,0.48,7490.00,-18557.00,33315.16,0.16,1025.00,-6557.00,57052.02,0.48,-2736.00,-9457.00,79367.49,0.54
05061,8844.00,16670.00,10835.00,11037.00,5602.00,4838.00,8107.00,65933.00,15089.07,10369.17,13328.00,11037.00,63505.24,1025.00,-6557.00,57989.79,0.51,-48676.00,-6557.00,19917.94,0.01,1025.00,-6557.00,58018.59,0.51,7490.00,-18557.00,33120.69,0.23,1025.00,-6557.00,61245.13,0.46,-2736.00,-9457.00,79173.02,0.61
05063,8652.00,16670.00,10835.00,11037.00,5602.00,4838.00,8080.00,65714.00,16252.17,10446.84,13328.00,9844.82,63361.84,1025.00,-6557.00,58133.19,0.54,-48676.00,-6557.00,20061.34,0.03,1025.00,-6557.00,58161.99,0.54,7490.00,-18557.00,33264.09,0.22,1025.00,-6557.00,57000.95,0.55,-2736.00,-9457.00,79316.42,0.58
05065,8388.00,16670.00,10835.00,11037.00,5602.00,4838.00,8043.00,65413.00,16252.17,10446.84,13328.00,11037.00,64290.01,1025.00,-6557.00,57205.02,0.62,-48676.00,-6557.00,19133.16,0.04,1025.00,-6557.00,57233.82,0.62,7490.00,-18557.00,35235.47,0.23,1025.00,-6557.00,60460.35,0.59,-2736.00,-9457.00,78388.24,0.68
