FIPS,Housing,ChildCare,Food,Transportation,Medical,Other,Taxes,MIT LWC,MIDS ChildCare,MIDS Food,MIDS Medical,MIDS Transportation,MIDS Taxes,MIDS Benefits,MIDS LW,MIDS Marriage Wage,MIDS Daycare Wage,MIDS Below LWC, 4xTC Taxes , 4xTC Benefits , 4xTC LW , 4xTC Marriage Wage , 4xTC Daycare Wage ,4xTC Below LWC, 8xTC Taxes , 8xTC Benefits , 8xTC LW , 8xTC Marriage Wage , 8xTC Daycare Wage ,8xTC Below LWC, Marriage Credit Taxes , Marriage Credit Benefits , Marriage Credit LWC , Marriage Credit Marriage Wage , Marriage Credit Daycare Wage ,Marriage Credit Below LWC,Daycare Tax, Daycare Benefits , Daycare LWC , Daycare Marriage Wage , Daycare Daycare Wage ,Daycare Below LWC, UBI_12k Tax , UBI_12k Benefits , UBI_12k LWC , UBI_12k Marriage Wage , UBI_12k Daycare Wage ,UBI_12k Below LWC, UBI_6k+MBI_12k Tax , UBI_6k+MBI_12k Benefits , UBI_6k+MBI_12k LWC , UBI_6k+MBI_12k Marriage Wage , UBI_6k+MBI_12k Daycare Wage ,UBI_6k+MBI_12k Below LWC, MBI_24k Tax , MBI_24k Benefits , MBI_24k LWC , MBI_24k Marriage Wage , MBI_24k Daycare Wage ,MBI_24k Below LWC, Expanded Safety Net Tax , Expanded Safety Net Benefits , Expanded Safety Net LWC , Expanded Safety Net Marriage Wage , Expanded Safety Net Daycare Wage ,Expanded Safety Net Below LWC
19157,7740,6648,7047,9589,5669,4046,7626,48365,6490,7047,8926,9589,2759,-376,51239.21,0,26467.03,0.46,-13246,-376,-16584,0,9773,0.1,-40557,-376,-21927,0,11225,0.13,3706,-20530,-17251,0,9389,0.1,2759,-10627,-17747,0,13031,0.1,9376,-12376,2388,3305,23652,-0.01,7929,-24376,-21443,0,14691,0.12,7853,-24376,-21443,0,14691,0.12,3394,-376,15613,0,10690,0.02
19101,7668,6648,7047,9589,5669,4046,7613,48280,7144,7047,8926,9007,2759,-376,51239.21,0,26467.03,0.53,-13246,-376,-16584,0,9773,0.15,-40557,-376,-21927,0,11225,0.19,3706,-20530,-17251,0,9389,0.15,2759,-10627,-17747,0,15104,0.16,9376,-12376,2388,3305,23652,-0.02,7929,-24376,-21443,0,16545,0.19,7853,-24376,-21443,0,16545,0.19,3394,-376,15613,0,12858,0.04
19079,7824,6648,7047,9589,5669,4046,7642,48465,6468,7047,8926,9589,2759,-376,51239.21,0,24415.69,0.5,-13246,-376,-16584,0,9773,0.09,-40557,-376,-21927,0,11225,0.12,3706,-20530,-17251,0,9389,0.09,2759,-10627,-17747,0,13031,0.09,9376,-12376,2388,0,23652,-0.01,7929,-24376,-21443,0,14691,0.11,7853,-24376,-21443,0,14691,0.11,3394,-376,15613,0,10690,0.01
19031,7620,6648,7047,9589,5669,4046,7604,48223,6731,7047,8926,9589,2759,-376,51239.21,0,26467.03,0.38,-13246,-376,-16584,0,9773,0.06,-40557,-376,-21927,0,11225,0.08,3706,-20530,-17251,0,9389,0.07,2759,-10627,-17747,0,13031,0.07,9376,-12376,2388,0,23652,-0.01,7929,-24376,-21443,0,14691,0.08,7853,-24376,-21443,0,14691,0.08,3394,-376,15613,0,10690,0.01
19131,6948,6648,7047,9589,5669,4046,7478,47425,7598,7047,8926,9589,2759,-376,51239.21,0,28502.58,0.51,-13246,-376,-16584,0,13439,0.07,-40557,-376,-21927,0,11225,0.09,3706,-20530,-17251,0,12862,0.07,2759,-10627,-17747,0,15104,0.08,9376,-12376,2388,0,23652,-0.01,7929,-24376,-21443,0,16545,0.09,7853,-24376,-21443,0,16545,0.09,3394,-376,15613,0,12858,0
19133,6948,6648,7047,9589,5669,4046,7478,47425,7598,7047,8926,9589,2759,-376,51239.21,0,28502.58,0.57,-13246,-376,-16584,0,13439,0.09,-40557,-376,-21927,0,11225,0.12,3706,-20530,-17251,0,12862,0.09,2759,-10627,-17747,0,15104,0.1,9376,-12376,2388,0,23652,-0.01,7929,-24376,-21443,0,16545,0.11,7853,-24376,-21443,0,16545,0.11,3394,-376,15613,0,12858,-0.01
19137,6948,6648,7047,9589,5669,4046,7478,47425,7598,7047,8926,9589,2759,-376,51239.21,0,28502.58,0.54,-13246,-376,-16584,0,13439,0.11,-40557,-376,-21927,0,11225,0.14,3706,-20530,-17251,0,12862,0.11,2759,-10627,-17747,0,15104,0.12,9376,-12376,2388,0,23652,-0.02,7929,-24376,-21443,0,16545,0.14,7853,-24376,-21443,0,16545,0.14,3394,-376,15613,0,12858,-0.02
19165,6948,6648,7047,9589,5669,4046,7478,47425,7671,7047,8926,9589,2759,-376,51239.21,0,28502.58,0.49,-13246,-376,-16584,0,13439,0.1,-40557,-376,-21927,0,11225,0.14,3706,-20530,-17251,0,12862,0.11,2759,-10627,-17747,0,15104,0.11,9376,-12376,2388,0,23652,-0.01,7929,-24376,-21443,0,16545,0.13,7853,-24376,-21443,0,16545,0.13,3394,-376,15613,0,12858,0.01
19167,6948,6648,7047,9589,5669,4046,7478,47425,7671,7047,8926,9589,2759,-376,51239.21,0,28502.58,0.39,-13246,-376,-16584,0,13439,0.06,-40557,-376,-21927,0,11225,0.08,3706,-20530,-17251,0,12862,0.06,2759,-10627,-17747,0,15104,0.06,9376,-12376,2388,0,23652,-0.01,7929,-24376,-21443,0,16545,0.07,7853,-24376,-21443,0,16545,0.07,3394,-376,15613,0,12858,0.01
19169,8604,6648,7047,9589,5669,4046,7788,49391,6194,7047,8926,9488,2759,-376,51239.21,0,24415.69,0.48,-13246,-376,-16584,0,9773,0.16,-40557,-376,-21927,0,7484,0.21,3706,-20530,-17251,0,9389,0.17,2759,-10627,-17747,0,10957,0.17,9376,-12376,2388,0,20334,-0.02,7929,-24376,-18734,2709,15545,0.18,7853,-24376,-18734,2709,15545,0.18,3394,-376,15613,0,8602,0.06
19135,7104,6648,7047,9589,5669,4046,7507,47610,7598,7047,8926,9589,2759,-376,51239.21,0,26467.03,0.52,-13246,-376,-16584,0,9773,0.11,-40557,-376,-21927,0,11225,0.14,3706,-20530,-17251,0,9389,0.11,2759,-10627,-17747,0,15104,0.11,9376,-12376,2388,0,23652,-0.02,7929,-24376,-18734,2709,19254,0.12,7853,-24376,-18734,2709,19254,0.12,3394,-376,15613,0,12858,0.03
19033,7992,6648,7047,9589,5669,4046,7674,48665,7281,7047,8926,9055,2759,-376,51239.21,0,26467.03,0.53,-13246,-376,-16584,0,9773,0.1,-40557,-376,-21927,0,11225,0.13,3706,-20530,-17251,0,9389,0.11,2759,-10627,-17747,0,13031,0.11,9376,-12376,2388,0,23652,-0.01,7929,-24376,-18734,2709,17400,0.12,7853,-24376,-18734,2709,17400,0.12,3394,-376,15613,0,10690,0.02
19125,8412,6648,7047,9589,5669,4046,7752,49163,6378,7047,8926,9589,2759,-376,51239.21,0,24415.69,0.43,-13246,-376,-16584,0,9773,0.09,-40557,-376,-21927,0,7484,0.11,3706,-20530,-17251,0,9389,0.09,2759,-10627,-17747,0,10957,0.09,9376,-12376,2388,0,20334,-0.01,7929,-24376,-18734,2709,15545,0.1,7853,-24376,-18734,2709,15545,0.1,3394,-376,15613,0,8602,0.02
19193,8352,6648,7047,9589,5669,4046,7741,49092,6462,7047,8926,9649,2759,-376,51239.21,0,24415.69,0.52,-13246,-376,-16584,0,9773,0.11,-40557,-376,-21927,0,7484,0.15,3706,-20530,-17251,0,9389,0.12,2759,-10627,-17747,0,10957,0.12,9376,-12376,2388,0,20334,-0.02,7929,-24376,-18734,0,15545,0.13,7853,-24376,-18734,0,15545,0.13,3394,-376,15613,0,8602,0.02
19061,8700,6648,7047,9589,5669,4046,7806,49505,6299,7047,8926,9545,2759,-376,51239.21,0,24415.69,0.45,-13246,-376,-16584,0,9773,0.08,-40557,-376,-21927,0,7484,0.11,3706,-20530,-17251,0,9389,0.08,2759,-10627,-17747,0,10957,0.09,9376,-12376,2388,0,20334,-0.01,7929,-24376,-18734,0,15545,0.09,7853,-24376,-18734,0,15545,0.09,3394,-376,15613,0,8602,0.02
19039,7692,6648,7047,9589,5669,4046,7617,48308,7281,7047,8926,9589,2759,-376,51239.21,0,26467.03,0.57,-13246,-376,-16584,0,9773,0.12,-40557,-376,-21927,0,11225,0.16,3706,-20530,-17251,0,9389,0.12,2759,-10627,-17747,0,13031,0.13,9376,-12376,2388,0,23652,-0.02,7929,-24376,-18734,0,17400,0.14,7853,-24376,-18734,0,17400,0.14,3394,-376,15613,0,10690,0.02
19075,8640,6648,7047,9589,5669,4046,7795,49434,6626,7047,8926,9417,2759,-376,51239.21,0,24415.69,0.42,-13246,-376,-16584,0,9773,0.05,-40557,-376,-21927,0,7484,0.06,3706,-20530,-17251,0,9389,0.05,2759,-10627,-17747,0,10957,0.05,9376,-12376,2388,0,20334,-0.01,7929,-24376,-18734,0,15545,0.05,7853,-24376,-18734,0,15545,0.05,3394,-376,15613,0,8602,-0.01
19139,8556,6648,7047,9589,5669,4046,7779,49334,6524,7047,8926,9618,2759,-376,51239.21,0,24415.69,0.46,-13246,-376,-16584,0,9773,0.09,-40557,-376,-21927,0,7484,0.12,3706,-20530,-17251,0,9389,0.09,2759,-10627,-17747,0,10957,0.09,9376,-12376,2388,0,20334,-0.01,7929,-24376,-18734,0,15545,0.1,7853,-24376,-18734,0,15545,0.1,3394,-376,15613,0,8602,0.01
19013,8640,6648,7047,9589,5669,4046,7795,49434,6745,7047,8926,9401,2759,-376,51239.21,0,24415.69,0.51,-13246,-376,-16584,0,9773,0.12,-40557,-376,-21927,0,7484,0.15,3706,-20530,-17251,0,9389,0.12,2759,-10627,-17747,0,10957,0.12,9376,-12376,2388,0,20334,-0.02,7929,-24376,-18734,0,15545,0.13,7853,-24376,-18734,0,15545,0.13,3394,-376,15613,0,8602,0.03
19019,6948,6648,7047,9589,5669,4046,7478,47425,8483,7047,8926,9589,2759,-376,51239.21,0,28502.58,0.41,-13246,-376,-16584,0,13439,0.06,-40557,-376,-21927,0,11225,0.08,3706,-20530,-17251,0,12862,0.06,2759,-10627,-13972,3775,18879,0.05,9376,-12376,2388,0,23652,-0.01,7929,-24376,-18734,0,19254,0.07,7853,-24376,-18734,0,19254,0.07,3394,-376,15613,0,12858,0
19163,8196,6648,7047,9589,5669,4046,7712,48907,7671,7047,8926,9369,2759,-376,51239.21,0,24415.69,0.45,-13246,-376,-16584,0,9773,0.09,-40557,-376,-21927,0,7484,0.12,3706,-20530,-17251,0,9389,0.1,2759,-10627,-13972,3775,16805,0.08,9376,-12376,5692,3305,23639,-0.03,7929,-24376,-18734,0,15545,0.11,7853,-24376,-18734,0,15545,0.11,3394,-376,15613,0,10690,0.02
19195,6948,6648,7047,9589,5669,4046,7478,47425,9296,7047,8926,9120,2759,-376,51239.21,0,28502.58,0.48,-13246,-376,-16584,0,13439,0.12,-40557,-376,-21927,0,11225,0.15,3706,-20530,-17251,0,12862,0.12,2759,-10627,-13972,3775,18879,0.1,9376,-12376,5692,3305,26957,-0.04,7929,-24376,-18734,0,19254,0.13,7853,-24376,-18734,0,19254,0.13,3394,-376,15613,0,12858,0.03
19017,7800,6648,7047,9589,5669,4046,7638,48437,8483,7047,8926,9409,2759,-376,54387.27,3148.06,29615.09,0.35,-13246,-376,-16584,0,9773,0.09,-40557,-376,-21927,0,11225,0.11,3706,-20530,-12150,5101,14490,0.06,2759,-10627,-13972,3775,16805,0.07,9376,-12376,5692,3305,26957,-0.03,7929,-24376,-18734,0,17400,0.1,7853,-24376,-18734,0,17400,0.1,3394,-376,15613,0,10690,0.02
19049,9396,6648,7047,9589,5669,4046,7936,50331,6168,7047,8926,10160,2759,-376,54387.27,3148.06,19493.94,0.29,-13246,-376,-16584,0,5108,0.06,-40557,-376,-21927,0,7484,0.07,3706,-20530,-12150,5101,10017,0.04,2759,-10627,-13972,0,12658,0.05,9376,-12376,5692,3305,20320,-0.02,7929,-24376,-18734,0,11836,0.06,7853,-24376,-18734,0,11836,0.06,3394,-376,15613,0,0,0.02
19153,9396,6648,7047,9589,5669,4046,7936,50331,6203,7047,8926,10183,2759,-376,54387.27,3148.06,19493.94,0.38,-13246,-376,-16584,0,5108,0.09,-40557,-376,-18186,3742,11225,0.09,3706,-20530,-12150,5101,10017,0.06,2759,-10627,-13972,0,12658,0.07,9376,-12376,5692,0,20320,-0.03,7929,-24376,-18734,0,11836,0.1,7853,-24376,-18734,0,11836,0.1,3394,-376,15613,0,0,0.02
19155,9480,6648,7047,9589,5669,4046,7952,50431,6490,7047,8926,9820,2759,-376,54387.27,3148.06,19493.94,0.44,-13246,-376,-16584,0,9773,0.09,-40557,-376,-18186,3742,11225,0.1,3706,-20530,-12150,5101,10017,0.07,2759,-10627,-13972,0,12658,0.07,9376,-12376,5692,0,20320,-0.03,7929,-24376,-18734,0,11836,0.1,7853,-24376,-18734,0,11836,0.1,3394,-376,15613,0,0,0.01
19197,6948,6648,7047,9589,5669,4046,7478,47425,9296,7047,8926,9589,2759,-376,54387.27,0,31650.64,0.52,-13246,-376,-16584,0,13439,0.12,-40557,-376,-18186,3742,14967,0.13,3706,-20530,-12150,0,17963,0.09,2759,-10627,-13972,0,18879,0.1,9376,-12376,5692,0,26957,-0.04,7929,-24376,-18734,0,19254,0.13,7853,-24376,-18734,0,19254,0.13,3394,-376,15613,0,12858,0.02
19085,9480,6648,7047,9589,5669,4046,7952,50431,6595,7047,8926,9809,2759,-376,54387.27,0,19493.94,0.43,-13246,-376,-16584,0,9773,0.08,-40557,-376,-18186,3742,11225,0.09,3706,-20530,-12150,0,10017,0.06,2759,-10627,-13972,0,12658,0.07,9376,-12376,5692,0,20320,-0.03,7929,-24376,-18734,0,11836,0.09,7853,-24376,-18734,0,11836,0.09,3394,-376,15613,0,0,0.01
19077,9396,6648,7047,9589,5669,4046,7936,50331,6468,7047,8926,10137,2759,-376,54387.27,0,19493.94,0.44,-13246,-376,-16584,0,5108,0.08,-40557,-376,-18186,0,11225,0.09,3706,-20530,-12150,0,10017,0.06,2759,-10627,-13972,0,12658,0.07,9376,-12376,5692,0,20320,-0.03,7929,-24376,-15583,3152,14988,0.07,7853,-24376,-15583,3152,14988,0.07,3394,-376,15613,0,0,0.01
19121,9396,6648,7047,9589,5669,4046,7936,50331,6884,7047,8926,10144,2759,-376,54387.27,0,19493.94,0.39,-13246,-376,-12041,4543,9651,0.07,-40557,-376,-18186,0,11225,0.1,3706,-20530,-12150,0,10017,0.07,2759,-10627,-13972,0,12658,0.08,9376,-12376,15948,10256,30576,0.03,7929,-24376,-15583,3152,14988,0.09,7853,-24376,-15583,3152,14988,0.09,3394,-376,15613,0,0,0.03
19129,9480,6648,7047,9589,5669,4046,7952,50431,7598,7047,8926,9809,2759,-376,54387.27,0,19493.94,0.33,-13246,-376,-12041,4543,14316,0.04,-40557,-376,-18186,0,11225,0.06,3706,-20530,-12150,0,10017,0.04,2759,-10627,-10247,3725,16383,0.03,9376,-12376,15948,10256,30576,0.01,7929,-24376,-15583,3152,14988,0.05,7853,-24376,-15583,3152,14988,0.05,3394,-376,17960,2347,2347,0.06
19181,9396,6648,7047,9589,5669,4046,7936,50331,7527,7047,8926,10147,2759,-376,54387.27,0,19493.94,0.33,-13246,-376,-12041,4543,9651,0.04,-40557,-376,-18186,0,11225,0.06,3706,-20530,-12150,0,10017,0.04,2759,-10627,-10247,3725,16383,0.03,9376,-12376,15948,10256,30576,0.01,7929,-24376,-15583,3152,14988,0.05,7853,-24376,-15583,3152,14988,0.05,3394,-376,19133,3521,3521,0.04
19103,10212,6648,7047,9589,5669,4046,8089,51300,7420,7047,8926,9602,2759,-376,54387.27,0,19493.94,0.43,-13246,-376,-12041,4543,9651,0.1,-40557,-376,-18186,0,11225,0.16,3706,-20530,-12150,0,10017,0.1,2759,-10627,-10247,3725,16383,0.09,9376,-12376,15948,10256,30576,0.05,7929,-24376,-11996,3587,18574,0.1,7853,-24376,-11996,3587,18574,0.1,3394,-376,35581,19968,19968,0.27
16017,8268,5216,8234,8509,5210,4344,6015,45796,4357,8234,8398,7772,2412,-100,36920.9,5841.62,12179.51,0.37,-13625,-100,-25455,-7173,4665,0.25,-40319,-100,-29432,-6048,3742,0.29,3338,-20254,-25930,-2499,4473,0.26,2412,-10503,-25099,-6331,9441,0.25,9112,-12100,-13348,22483,10322,0.13,7697,-24100,-30069,17930,9273,0.3,7622,-24100,-30069,17930,9273,0.3,3033,-100,-27055,-6569,10143,0.27
16025,7644,5216,8234,8509,5210,4344,5920,45077,4321,8234,8398,8504,2412,-100,36920.9,5841.62,12179.51,0.37,-13625,-100,-25455,-7173,4665,0.28,-40319,-100,-29432,-6048,3742,0.33,3338,-20254,-25930,-2499,4473,0.29,2412,-10503,-25099,-6331,7368,0.28,9112,-12100,-13348,18842,10322,0.15,7697,-24100,-30069,17930,9273,0.34,7622,-24100,-30069,17930,9273,0.34,3033,-100,-27055,-6569,10143,0.3
16069,7908,5216,8234,8509,5210,4344,5960,45381,4552,8234,8398,8050,2412,-100,36920.9,5841.62,12179.51,0.33,-13625,-100,-25455,-7173,4665,0.13,-40319,-100,-29432,-9867,3742,0.15,3338,-20254,-25930,-6101,4473,0.13,2412,-10503,-25099,-6331,9441,0.12,9112,-12100,-13348,18842,10322,0.07,7697,-24100,-30069,16075,9273,0.15,7622,-24100,-30069,16075,9273,0.15,3033,-100,-27055,-6569,10143,0.13
16029,7644,5216,8234,8509,5210,4344,5920,45077,4361,8234,8398,8509,2412,-100,36920.9,-2262.38,12179.51,0.3,-13625,-100,-25455,-7173,4665,0.19,-40319,-100,-29432,-9867,3742,0.21,3338,-20254,-25930,-6101,4473,0.19,2412,-10503,-25099,-15949,7368,0.18,9112,-12100,-13348,18842,10322,0.1,7697,-24100,-30069,16075,9273,0.22,7622,-24100,-30069,16075,9273,0.22,3033,-100,-27055,-6569,10143,0.2
16021,7644,5216,8234,8509,5210,4344,5920,45077,4368,8234,8398,8509,2412,-100,36920.9,0,12179.51,0.41,-13625,-100,-25455,0,4665,0.28,-40319,-100,-29432,0,3742,0.32,3338,-20254,-25930,0,4473,0.28,2412,-10503,-25099,0,7368,0.27,9112,-12100,-13348,0,10322,0.15,7697,-24100,-30069,0,9273,0.33,7622,-24100,-30069,0,9273,0.33,3033,-100,-27055,0,10143,0.3
16031,7644,5216,8234,8509,5210,4344,5920,45077,4462,8234,8398,8434,2412,-100,36920.9,0,12179.51,0.37,-13625,-100,-25455,0,4665,0.17,-40319,-100,-29432,0,3742,0.2,3338,-20254,-25930,0,4473,0.18,2412,-10503,-25099,0,9441,0.17,9112,-12100,-13348,0,10322,0.09,7697,-24100,-30069,0,9273,0.2,7622,-24100,-30069,0,9273,0.2,3033,-100,-27055,0,10143,0.18
16033,7644,5216,8234,8509,5210,4344,5920,45077,4462,8234,8398,8509,2412,-100,38972.89,2051.99,14231.49,0.67,-13625,-100,-25455,0,4665,0.07,-40319,-100,-29432,0,3742,0.08,3338,-20254,-25930,0,4473,0.07,2412,-10503,-25099,0,7368,0.06,9112,-12100,-13348,0,10322,0.03,7697,-24100,-28215,1855,11127,0.07,7622,-24100,-28215,1855,11127,0.07,3033,-100,-27055,0,10143,0.07
16035,7644,5216,8234,8509,5210,4344,5920,45077,4462,8234,8398,8509,2412,-100,38972.89,2051.99,14231.49,0.49,-13625,-100,-25455,0,4665,0.16,-40319,-100,-29432,0,3742,0.19,3338,-20254,-25930,0,4473,0.16,2412,-10503,-25099,0,7368,0.16,9112,-12100,-13348,0,10322,0.08,7697,-24100,-28215,1855,11127,0.18,7622,-24100,-28215,1855,11127,0.18,3033,-100,-27055,0,10143,0.17
16037,7644,5216,8234,8509,5210,4344,5920,45077,4462,8234,8398,8509,2412,-100,38972.89,2051.99,14231.49,0.5,-13625,-100,-25455,0,4665,0.24,-40319,-100,-29432,0,3742,0.28,3338,-20254,-25930,0,4473,0.25,2412,-10503,-25099,0,7368,0.24,9112,-12100,-13348,0,10322,0.13,7697,-24100,-28215,1855,11127,0.27,7622,-24100,-28215,1855,11127,0.27,3033,-100,-27055,0,10143,0.26
16003,7644,5216,8234,8509,5210,4344,5920,45077,4525,8234,8398,8509,2412,-100,38972.89,2051.99,14231.49,0.52,-13625,-100,-25455,0,4665,0.24,-40319,-100,-29432,0,3742,0.28,3338,-20254,-25930,0,4473,0.25,2412,-10503,-25099,0,7368,0.24,9112,-12100,-13348,0,10322,0.13,7697,-24100,-28215,1855,11127,0.27,7622,-24100,-28215,1855,11127,0.27,3033,-100,-27055,0,10143,0.26
16071,7644,5216,8234,8509,5210,4344,5920,45077,4552,8234,8398,8509,2412,-100,38972.89,0,14231.49,0.45,-13625,-100,-25455,0,4665,0.16,-40319,-100,-29432,0,3742,0.18,3338,-20254,-25930,0,4473,0.16,2412,-10503,-25099,0,7368,0.15,9112,-12100,-13348,0,10322,0.08,7697,-24100,-28215,0,11127,0.17,7622,-24100,-28215,0,11127,0.17,3033,-100,-25581,1474,11617,0.16
16043,7716,5216,8234,8509,5210,4344,5931,45160,4811,8234,8398,8266,2412,-100,38972.89,0,14231.49,0.42,-13625,-100,-25455,0,4665,0.1,-40319,-100,-29432,0,3742,0.12,3338,-20254,-20457,5473,9947,0.08,2412,-10503,-25099,0,9441,0.1,9112,-12100,-13348,0,10322,0.05,7697,-24100,-28215,0,11127,0.11,7622,-24100,-28215,0,11127,0.11,3033,-100,-25581,1474,11617,0.1
16087,7644,5216,8234,8509,5210,4344,5920,45077,4666,8234,8398,8509,2412,-100,38972.89,0,14231.49,0.53,-13625,-100,-25455,0,4665,0.21,-40319,-100,-29432,0,3742,0.24,3338,-20254,-20457,5473,9947,0.17,2412,-10503,-25099,0,7368,0.2,9112,-12100,-13348,0,10322,0.11,7697,-24100,-28215,0,11127,0.23,7622,-24100,-28215,0,11127,0.23,3033,-100,-25581,1474,11617,0.21
16011,7644,5216,8234,8509,5210,4344,5920,45077,4530,8234,8398,8680,2412,-100,38972.89,0,14231.49,0.39,-13625,-100,-25455,0,4665,0.18,-40319,-100,-29432,0,3742,0.21,3338,-20254,-20457,5473,9947,0.15,2412,-10503,-25099,0,7368,0.18,9112,-12100,-13348,0,10322,0.1,7697,-24100,-28215,0,9273,0.2,7622,-24100,-28215,0,9273,0.2,3033,-100,-25581,1474,11617,0.19
16067,7644,5216,8234,8509,5210,4344,5920,45077,4806,8234,8398,8434,2412,-100,38972.89,0,14231.49,0.43,-13625,-100,-25455,0,4665,0.16,-40319,-100,-29432,0,3742,0.19,3338,-20254,-20457,5473,9947,0.13,2412,-10503,-25099,0,9441,0.16,9112,-12100,-13348,0,10322,0.09,7697,-24100,-28215,0,11127,0.18,7622,-24100,-28215,0,11127,0.18,3033,-100,-25581,0,11617,0.16
16065,7824,5216,8234,8509,5210,4344,5948,45285,4840,8234,8398,8263,2412,-100,38972.89,0,14231.49,0.57,-13625,-100,-25455,0,4665,0.31,-40319,-100,-29432,0,3742,0.36,3338,-20254,-20457,0,9947,0.25,2412,-10503,-25099,0,9441,0.31,9112,-12100,-13348,0,10322,0.16,7697,-24100,-28215,0,11127,0.34,7622,-24100,-28215,0,11127,0.34,3033,-100,-25581,0,11617,0.31
16083,7944,5216,8234,8509,5210,4344,5966,45423,4666,8234,8398,8343,2412,-100,38972.89,0,14231.49,0.44,-13625,-100,-25455,0,4665,0.15,-40319,-100,-29432,0,3742,0.17,3338,-20254,-20457,0,9947,0.12,2412,-10503,-25099,0,7368,0.15,9112,-12100,-13348,0,10322,0.08,7697,-24100,-28215,0,11127,0.17,7622,-24100,-28215,0,11127,0.17,3033,-100,-25581,0,11617,0.15
16063,7644,5216,8234,8509,5210,4344,5920,45077,4867,8234,8398,8503,2412,-100,38972.89,0,14231.49,0.47,-13625,-100,-25455,0,4665,0.12,-40319,-100,-29432,0,3742,0.13,3338,-20254,-20457,0,9947,0.09,2412,-10503,-25099,0,7368,0.11,9112,-12100,-13348,0,10322,0.06,7697,-24100,-28215,0,11127,0.13,7622,-24100,-28215,0,11127,0.13,3033,-100,-25581,0,11617,0.12
16019,7920,5216,8234,8509,5210,4344,5962,45395,4368,8234,8398,8748,2412,-100,38972.89,0,14231.49,0.38,-13625,-100,-25455,0,4665,0.11,-40319,-100,-29432,0,3742,0.13,3338,-20254,-20457,0,9947,0.09,2412,-10503,-25099,0,7368,0.11,9112,-12100,-13348,0,10322,0.06,7697,-24100,-28215,0,9273,0.13,7622,-24100,-28215,0,9273,0.13,3033,-100,-25581,0,9801,0.12
16085,8256,5216,8234,8509,5210,4344,6013,45782,4666,8234,8398,8509,2412,-100,38972.89,0,12172.94,0.41,-13625,-100,-19790,5665,10331,0.14,-40319,-100,-25691,3742,7484,0.18,3338,-20254,-20457,0,9947,0.14,2412,-10503,-25099,0,7368,0.18,9112,-12100,-10732,2616,12938,0.07,7697,-24100,-28215,0,9273,0.2,7622,-24100,-28215,0,9273,0.2,3033,-100,-24108,1474,11274,0.17
16027,8628,5216,8234,8509,5210,4344,6069,46210,4361,8234,8398,8471,2412,-100,38972.89,0,12172.94,0.45,-13625,-100,-19790,5665,10331,0.15,-40319,-100,-25691,3742,7484,0.2,3338,-20254,-20457,0,9947,0.16,2412,-10503,-25099,0,7368,0.19,9112,-12100,-10732,2616,9497,0.08,7697,-24100,-26360,1855,11127,0.2,7622,-24100,-26360,1855,11127,0.2,3033,-100,-24108,1474,11274,0.18
16075,7848,5216,8234,8509,5210,4344,5951,45312,6048,8234,8398,7697,2412,-100,38972.89,0,16274.46,0.44,-13625,-100,-19790,5665,10331,0.14,-40319,-100,-25691,3742,11225,0.19,3338,-20254,-20457,0,9947,0.15,2412,-10503,-20952,4147,13588,0.15,9112,-12100,-10732,2616,12938,0.08,7697,-24100,-26360,1855,12982,0.19,7622,-24100,-26360,1855,12982,0.19,3033,-100,-24108,1474,13090,0.17
16001,8628,5216,8234,8509,5210,4344,6069,46210,4525,8234,8398,8469,2412,-100,38972.89,0,12172.94,0.35,-13625,-100,-19790,5665,10331,0.1,-40319,-100,-25691,3742,7484,0.13,3338,-20254,-20457,0,9947,0.11,2412,-10503,-20952,4147,11515,0.11,9112,-12100,-10732,2616,9497,0.06,7697,-24100,-26360,1855,11127,0.14,7622,-24100,-26360,1855,11127,0.14,3033,-100,-24108,1474,11274,0.13
16041,7644,5216,8234,8509,5210,4344,5920,45077,5106,8234,8398,8878,2412,-100,38972.89,0,14231.49,0.41,-13625,-100,-19790,0,10331,0.08,-40319,-100,-25691,0,7484,0.11,3338,-20254,-20457,0,9947,0.08,2412,-10503,-20952,4147,11515,0.09,9112,-12100,-10732,0,12938,0.04,7697,-24100,-26360,1855,11127,0.11,7622,-24100,-26360,1855,11127,0.11,3033,-100,-20067,4041,17131,0.08
16039,7644,5216,8234,8509,5210,4344,5920,45077,5669,8234,8398,8354,2412,-100,38972.89,0,14231.49,0.44,-13625,-100,-19790,0,10331,0.09,-40319,-100,-25691,0,7484,0.12,3338,-20254,-20457,0,9947,0.1,2412,-10503,-20952,4147,13588,0.1,9112,-12100,-10732,0,12938,0.05,7697,-24100,-26360,0,12982,0.12,7622,-24100,-26360,0,12982,0.12,3033,-100,-4783,19325,32415,0.02
16055,9036,5216,8234,8509,5210,4344,6131,46680,4515,8234,8398,8216,2412,-100,48061.17,9088.28,21261.22,0.41,-13625,-100,-19790,0,10331,0.1,-40319,-100,-25691,0,7484,0.13,3338,-20254,-20457,0,9947,0.1,2412,-10503,-20952,0,9441,0.11,9112,-12100,-10732,0,9497,0.05,7697,-24100,-26360,0,9273,0.13,7622,-24100,-26360,0,9273,0.13,3033,-100,-4783,19325,30599,0.02
