FIPS,State,Housing,ChildCare,Food,Transportation,Medical,Other,Taxes,MIDS ChildCare,MIDS Food,MIDS Medical,MIDS Transportation,MIDS Net,MIDS Taxes All,3x EITC Tax,Basic Income Tax,Mids Taxes Universal,MIT LWC,MIDS LWC,3x EITC,Basic Income,MIDS LWC 2
46033,SD,10536,20250,9078,11236,6611,4891,6322,22260,9728.930529,10056,11122,68593,7505,-14777,10217,7505,68924,76098,53816,78810,76098
46035,SD,10140,20250,9078,11236,6611,4891,6277,20703,9175.780633,10056,10908,65874,7052,-15653,9500,7052,68483,72926,50221,75374,72926
46037,SD,10500,20250,9078,11236,6611,4891,6318,20250,9403.548237,10056,11236,66337,7505,-14777,10217,7505,68884,73842,51560,76554,73842
46039,SD,10308,20250,9078,11236,6611,4891,6296,20250,9598.777612,10056,11236,66340,7052,-15653,9500,7052,68670,73392,50687,75840,73392
46041,SD,9912,20250,9078,11236,6611,4891,6250,20250,9468.624695,10056,11236,65814,7052,-15653,9500,7052,68228,72866,50161,75314,72866
46043,SD,8880,20250,9078,11236,6611,4891,6131,20250,9338.471779,10056,11236,64651,7052,-15653,9500,7052,67077,71703,48998,74151,71703
46045,SD,11604,20250,9078,11236,6611,4891,6445,18796,9533.701154,10056,11096,65977,7052,-15653,9500,7052,70115,73029,50324,75477,73029
46047,SD,12192,20250,9078,11236,6611,4891,6513,20250,9598.777612,10056,11236,68224,7505,-14777,10217,7505,70771,75729,53447,78441,75729
46049,SD,9840,20250,9078,11236,6611,4891,6242,20250,9371.010008,10056,11236,65644,7052,-15653,9500,7052,68148,72696,49991,75144,72696
46051,SD,9864,20250,9078,11236,6611,4891,6245,20250,9566.239383,10056,11236,65863,7052,-15653,9500,7052,68175,72915,50210,75363,72915
46053,SD,10500,20250,9078,11236,6611,4891,6318,20250,8850.398341,10056,11236,65783,7505,-14777,10217,7505,68884,73288,51006,76000,73288
46055,SD,10500,20250,9078,11236,6611,4891,6318,20250,9566.239383,10056,11236,66499,7505,-14777,10217,7505,68884,74004,51722,76716,74004
46057,SD,10500,20250,9078,11236,6611,4891,6318,20250,9598.777612,10056,11236,66532,7505,-14777,10217,7505,68884,74037,51755,76749,74037
46059,SD,10392,20250,9078,11236,6611,4891,6306,20250,9371.010008,10056,11236,66196,7052,-15653,9500,7052,68764,73248,50543,75696,73248
46061,SD,8964,20250,9078,11236,6611,4891,6141,18888,9273.39532,10056,10962,63034,6599,-16530,8783,6599,67171,69633,46504,71817,69633
46063,SD,9840,20250,9078,11236,6611,4891,6242,20250,10249.5422,10056,11236,66523,7052,-15653,9500,7052,68148,73575,50870,76023,73575
46065,SD,11316,20250,9078,11236,6611,4891,6412,23628,9305.933549,10056,11371,70567,8411,-13025,11651,8411,69794,78978,57542,82218,78978
46067,SD,9528,20250,9078,11236,6611,4891,6206,20250,9208.318862,10056,11236,65169,7052,-15653,9500,7052,67800,72221,49516,74669,72221
46069,SD,10500,20250,9078,11236,6611,4891,6318,20250,9403.548237,10056,11236,66337,7505,-14777,10217,7505,68884,73842,51560,76554,73842
46071,SD,10500,20250,9078,11236,6611,4891,6318,20250,9598.777612,10056,11236,66532,7505,-14777,10217,7505,68884,74037,51755,76749,74037
46073,SD,10500,20250,9078,11236,6611,4891,6318,20250,9240.857091,10056,11236,66174,7505,-14777,10217,7505,68884,73679,51397,76391,73679
46075,SD,10500,20250,9078,11236,6611,4891,6318,20250,9371.010008,10056,11236,66304,7505,-14777,10217,7505,68884,73809,51527,76521,73809
46077,SD,10500,20250,9078,11236,6611,4891,6318,20250,9468.624695,10056,11236,66402,7505,-14777,10217,7505,68884,73907,51625,76619,73907
46079,SD,10500,20250,9078,11236,6611,4891,6318,20250,9208.318862,10056,11236,66141,7505,-14777,10217,7505,68884,73646,51364,76358,73646
46081,SD,10392,20250,9078,11236,6611,4891,6306,23296,10705.0774,10056,10515,69855,7958,-13901,10934,7958,68764,77813,55954,80789,77813
46083,SD,12828,20250,9078,11236,6611,4891,6586,26005,10965.38324,10056,11572,76317,9317,-11272,13085,9317,71480,85634,65045,89402,85634
46085,SD,10500,20250,9078,11236,6611,4891,6318,20250,9371.010008,10056,11236,66304,7505,-14777,10217,7505,68884,73809,51527,76521,73809
46087,SD,12828,20250,9078,11236,6611,4891,6586,18480,9240.857091,10056,11542,67037,7505,-14777,10217,7505,71480,74542,52260,77254,74542
46089,SD,9840,20250,9078,11236,6611,4891,6242,20250,9696.3923,10056,11236,65969,7052,-15653,9500,7052,68148,73021,50316,75469,73021
46091,SD,10500,20250,9078,11236,6611,4891,6318,20250,9566.239383,10056,11236,66499,7505,-14777,10217,7505,68884,74004,51722,76716,74004
46093,SD,11076,20250,9078,11236,6611,4891,6384,24015,8134.557298,10056,11112,69285,8411,-13025,11651,8411,69526,77696,56260,80936,77696
46095,SD,10500,20250,9078,11236,6611,4891,6318,20250,9728.930529,10056,11236,66662,7505,-14777,10217,7505,68884,74167,51885,76879,74167
46097,SD,9840,20250,9078,11236,6611,4891,6242,20250,9501.162924,10056,11236,65774,7052,-15653,9500,7052,68148,72826,50121,75274,72826
46099,SD,12828,20250,9078,11236,6611,4891,6586,23121,9143.242403,10056,11605,71645,8411,-13025,11651,8411,71480,80056,58620,83296,80056
46101,SD,10476,20250,9078,11236,6611,4891,6315,20250,9208.318862,10056,11236,66117,7052,-15653,9500,7052,68857,73169,50464,75617,73169
46103,SD,12576,20250,9078,11236,6611,4891,6557,24377,9631.315841,10056,11100,72631,8864,-12149,12368,8864,71199,81495,60482,84999,81495
46105,SD,9564,20250,9078,11236,6611,4891,6210,20250,9403.548237,10056,11236,65401,7052,-15653,9500,7052,67840,72453,49748,74901,72453
46107,SD,8880,20250,9078,11236,6611,4891,6131,20250,9371.010008,10056,11236,64684,7052,-15653,9500,7052,67077,71736,49031,74184,71736
46109,SD,9948,20250,9078,11236,6611,4891,6254,20250,9371.010008,10056,11236,65752,7052,-15653,9500,7052,68268,72804,50099,75252,72804
46111,SD,10500,20250,9078,11236,6611,4891,6318,20250,9240.857091,10056,11236,66174,7505,-14777,10217,7505,68884,73679,51397,76391,73679
46113,SD,9480,20250,9078,11236,6611,4891,6201,20250,9598.777612,10056,11236,65512,7052,-15653,9500,7052,67747,72564,49859,75012,72564
46115,SD,10500,20250,9078,11236,6611,4891,6318,20250,9338.471779,10056,11236,66271,7505,-14777,10217,7505,68884,73776,51494,76488,73776
46117,SD,12468,20250,9078,11236,6611,4891,6545,23902,9468.624695,10056,11360,72146,8411,-13025,11651,8411,71079,80557,59121,83797,80557
46119,SD,10188,20250,9078,11236,6611,4891,6282,21102,9371.010008,10056,11349,66957,7505,-14777,10217,7505,68536,74462,52180,77174,74462
46121,SD,8880,20250,9078,11236,6611,4891,6131,20250,9208.318862,10056,11236,64521,7052,-15653,9500,7052,67077,71573,48868,74021,71573
46123,SD,9660,20250,9078,11236,6611,4891,6221,20250,9305.933549,10056,11236,65399,7052,-15653,9500,7052,67947,72451,49746,74899,72451
46125,SD,12828,20250,9078,11236,6611,4891,6586,19185,9208.318862,10056,11543,67711,7505,-14777,10217,7505,71480,75216,52934,77928,75216
46127,SD,10968,20250,9078,11236,6611,4891,6372,22528,9013.089487,10056,11294,68750,7958,-13901,10934,7958,69406,76708,54849,79684,76708
46129,SD,10500,20250,9078,11236,6611,4891,6318,20250,9403.548237,10056,11236,66337,7505,-14777,10217,7505,68884,73842,51560,76554,73842
46135,SD,9948,20250,9078,11236,6611,4891,6254,21870,9305.933549,10056,11003,67074,7505,-14777,10217,7505,68268,74579,52297,77291,74579
46137,SD,10416,20250,9078,11236,6611,4891,6308,20250,9566.239383,10056,11236,66415,7052,-15653,9500,7052,68790,73467,50762,75915,73467
47001,TN,12408,6239,8887,11553,6054,5178,9327,6102,9874.624948,9028,10949,53539,7380,-17346,8244,7380,59646,60919,36193,61783,60919
47003,TN,10416,6239,8887,11553,6054,5178,8978,5806,9110.137856,9028,11163,50701,6807,-17919,7407,6807,57305,57508,32782,58108,57508
47005,TN,9960,6239,8887,11553,6054,5178,8898,6239,9173.845113,9028,11553,51132,6807,-17919,7407,6807,56769,57939,33213,58539,57939
47007,TN,8412,6239,8887,11553,6054,5178,8627,6239,9333.113258,9028,11553,49743,6520,-18206,6988,6520,54950,56263,31537,56731,56263
47009,TN,12408,6239,8887,11553,6054,5178,9327,6098,9842.771319,9028,10949,53503,7380,-17346,8244,7380,59646,60883,36157,61747,60883
47011,TN,10020,6239,8887,11553,6054,5178,8908,5984,8982.72334,9028,10902,50095,6520,-18206,6988,6520,56839,56615,31889,57083,56615
47013,TN,8868,6239,8887,11553,6054,5178,8706,5633,9269.406,9028,10965,48941,6234,-18492,6570,6234,55485,55175,30449,55511,55175
47015,TN,13572,6239,8887,11553,6054,5178,9531,5694,8919.016082,9028,11568,53959,7380,-17346,8244,7380,61014,61339,36613,62203,61339
47017,TN,8412,6239,8887,11553,6054,5178,8627,6239,9110.137856,9028,11553,49520,6520,-18206,6988,6520,54950,56040,31314,56508,56040
47019,TN,10596,6239,8887,11553,6054,5178,9009,5887,9460.527773,9028,10248,50397,6520,-18206,6988,6520,57516,56917,32191,57385,56917
47021,TN,13572,6239,8887,11553,6054,5178,9531,5892,9396.820515,9028,11568,54635,7953,-16773,9081,7953,61014,62588,37862,63716,62588
47023,TN,10956,6239,8887,11553,6054,5178,9072,5731,9078.284227,9028,11059,51030,6807,-17919,7407,6807,57939,57837,33111,58437,57837
47025,TN,8412,6239,8887,11553,6054,5178,8627,6239,8727.894309,9028,11553,49138,6520,-18206,6988,6520,54950,55658,30932,56126,55658
47027,TN,9960,6239,8887,11553,6054,5178,8898,6239,8791.601567,9028,11553,50750,6807,-17919,7407,6807,56769,57557,32831,58157,57557
47029,TN,9768,6239,8887,11553,6054,5178,8864,6223,9078.284227,9028,9745,49021,6234,-18492,6570,6234,56543,55255,30529,55591,55255
47031,TN,10128,6239,8887,11553,6054,5178,8927,6002,9364.966886,9028,10726,50427,6520,-18206,6988,6520,56966,56947,32221,57415,56947
47033,TN,8820,6239,8887,11553,6054,5178,8698,5192,9078.284227,9028,11065,48362,6234,-18492,6570,6234,55429,54596,29870,54932,54596
47035,TN,8832,6239,8887,11553,6054,5178,8700,5813,9587.942289,9028,9938,48377,1232,-23494,1573,1232,55443,49609,24883,49950,49609
47037,TN,13572,6239,8887,11553,6054,5178,9531,7482,9269.406,9028,11573,56103,7953,-16773,9081,7953,61014,64056,39330,65184,64056
47039,TN,8796,6239,8887,11553,6054,5178,8694,6239,9173.845113,9028,11553,49968,6520,-18206,6988,6520,55401,56488,31762,56956,56488
47041,TN,9864,6239,8887,11553,6054,5178,8881,6239,8759.747938,9028,11553,50622,6807,-17919,7407,6807,56656,57429,32703,58029,57429
47043,TN,13572,6239,8887,11553,6054,5178,9531,6009,8409.358021,9028,11569,53765,7953,-16773,9081,7953,61014,61718,36992,62846,61718
47045,TN,9336,6239,8887,11553,6054,5178,8788,5448,9046.430598,9028,10485,48521,6234,-18492,6570,6234,56035,54755,30029,55091,54755
47047,TN,12792,6239,8887,11553,6054,5178,9394,5976,9587.942289,9028,11454,54016,7380,-17346,8244,7380,60097,61396,36670,62260,61396
47049,TN,8604,6239,8887,11553,6054,5178,8660,6239,8950.869711,9028,11553,49553,6520,-18206,6988,6520,55175,56073,31347,56541,56073
47051,TN,9348,6239,8887,11553,6054,5178,8791,5438,9205.698742,9028,10762,48960,6234,-18492,6570,6234,56050,55194,30468,55530,55194
47053,TN,9252,6239,8887,11553,6054,5178,8774,6239,9301.259629,9028,11553,50551,6807,-17919,7407,6807,55937,57358,32632,57958,57358
47055,TN,10656,6239,8887,11553,6054,5178,9020,6239,9141.991484,9028,11553,51796,6807,-17919,7407,6807,57587,58603,33877,59203,58603
47057,TN,10248,6239,8887,11553,6054,5178,8948,6060,9938.332206,9028,10979,51431,6807,-17919,7407,6807,57107,58238,33512,58838,58238
47059,TN,9312,6239,8887,11553,6054,5178,8784,5967,9110.137856,9028,10019,48615,6234,-18492,6570,6234,56007,54849,30123,55185,54849
47061,TN,9960,6239,8887,11553,6054,5178,8898,6239,9364.966886,9028,11553,51323,6807,-17919,7407,6807,56769,58130,33404,58730,58130
47063,TN,10248,6239,8887,11553,6054,5178,8948,5761,9046.430598,9028,10482,49743,6520,-18206,6988,6520,57107,56263,31537,56731,56263
47065,TN,11076,6239,8887,11553,6054,5178,9093,6303,9492.381402,9028,11116,52194,6807,-17919,7407,6807,58080,59001,34275,59601,59001
47067,TN,9276,6239,8887,11553,6054,5178,8778,6239,9046.430598,9028,11553,50320,6807,-17919,7407,6807,55965,57127,32401,57727,57127
47069,TN,8496,6239,8887,11553,6054,5178,8641,6239,9141.991484,9028,11553,49636,6520,-18206,6988,6520,55048,56156,31430,56624,56156
47071,TN,8460,6239,8887,11553,6054,5178,8635,6239,9046.430598,9028,11553,49504,6520,-18206,6988,6520,55006,56024,31298,56492,56024
47073,TN,9684,6239,8887,11553,6054,5178,8849,5921,9110.137856,9028,10281,49203,6234,-18492,6570,6234,56444,55437,30711,55773,55437
47075,TN,9540,6239,8887,11553,6054,5178,8824,6239,9141.991484,9028,11553,50680,6807,-17919,7407,6807,56275,57487,32761,58087,57487
47077,TN,8448,6239,8887,11553,6054,5178,8633,6239,9269.406,9028,11553,49715,6520,-18206,6988,6520,54992,56235,31509,56703,56235
47079,TN,8652,6239,8887,11553,6054,5178,8669,5946,8982.72334,9028,10076,47863,1232,-23494,1573,1232,55232,49095,24369,49436,49095
47081,TN,11172,6239,8887,11553,6054,5178,9110,6081,9715.356804,9028,11568,52742,6807,-17919,7407,6807,58193,59549,34823,60149,59549
47083,TN,8520,6239,8887,11553,6054,5178,8645,6239,8919.016082,9028,11553,49437,6520,-18206,6988,6520,55076,55957,31231,56425,55957
47085,TN,8844,6239,8887,11553,6054,5178,8702,6239,8727.894309,9028,11553,49570,6520,-18206,6988,6520,55457,56090,31364,56558,56090
47087,TN,9960,6239,8887,11553,6054,5178,8898,5817,8855.308825,9028,10152,48990,6520,-18206,6988,6520,56769,55510,30784,55978,55510
47089,TN,10248,6239,8887,11553,6054,5178,8948,6250,9556.08866,9028,10510,50770,6807,-17919,7407,6807,57107,57577,32851,58177,57577
47091,TN,8412,6239,8887,11553,6054,5178,8627,6239,9524.235031,9028,11553,49934,6520,-18206,6988,6520,54950,56454,31728,56922,56454
47093,TN,12408,6239,8887,11553,6054,5178,9327,6544,9428.674144,9028,10948,53535,7380,-17346,8244,7380,59646,60915,36189,61779,60915
47095,TN,9960,6239,8887,11553,6054,5178,8898,6239,8281.943505,9028,11553,50240,6807,-17919,7407,6807,56769,57047,32321,57647,57047
47097,TN,9576,6239,8887,11553,6054,5178,8830,6239,8855.308825,9028,11553,50429,6807,-17919,7407,6807,56317,57236,32510,57836,57236
47099,TN,8412,6239,8887,11553,6054,5178,8627,5598,8791.601567,9028,10502,47509,1232,-23494,1573,1232,54950,48741,24015,49082,48741
47101,TN,9960,6239,8887,11553,6054,5178,8898,6239,8887.162454,9028,11553,50845,6807,-17919,7407,6807,56769,57652,32926,58252,57652
47103,TN,8412,6239,8887,11553,6054,5178,8627,6239,9269.406,9028,11553,49679,6520,-18206,6988,6520,54950,56199,31473,56667,56199
47105,TN,12408,6239,8887,11553,6054,5178,9327,6069,9651.649546,9028,10965,53299,7380,-17346,8244,7380,59646,60679,35953,61543,60679
47107,TN,9240,6239,8887,11553,6054,5178,8772,5958,9428.674144,9028,10441,49274,6234,-18492,6570,6234,55923,55508,30782,55844,55508
47109,TN,8412,6239,8887,11553,6054,5178,8627,6239,8887.162454,9028,11553,49297,6520,-18206,6988,6520,54950,55817,31091,56285,55817
47111,TN,8412,6239,8887,11553,6054,5178,8627,5831,9110.137856,9028,11568,49127,6234,-18492,6570,6234,54950,55361,30635,55697,55361
47113,TN,10956,6239,8887,11553,6054,5178,9072,5834,9046.430598,9028,11016,51058,6807,-17919,7407,6807,57939,57865,33139,58465,57865
47115,TN,11076,6239,8887,11553,6054,5178,9093,5754,9301.259629,9028,11141,51478,6807,-17919,7407,6807,58080,58285,33559,58885,58285
47117,TN,9948,6239,8887,11553,6054,5178,8896,5592,8950.869711,9028,11170,49866,6520,-18206,6988,6520,56755,56386,31660,56854,56386
47119,TN,9960,6239,8887,11553,6054,5178,8898,5959,8919.016082,9028,11569,50613,6807,-17919,7407,6807,56769,57420,32694,58020,57420
47121,TN,9960,6239,8887,11553,6054,5178,8898,6239,9364.966886,9028,11553,51323,6807,-17919,7407,6807,56769,58130,33404,58730,58130
47123,TN,9036,6239,8887,11553,6054,5178,8736,6239,9587.942289,9028,11553,50622,6520,-18206,6988,6520,55683,57142,32416,57610,57142
47125,TN,12192,6239,8887,11553,6054,5178,9289,6127,9014.576969,9028,11382,52921,7380,-17346,8244,7380,59392,60301,35575,61165,60301
47127,TN,9660,6239,8887,11553,6054,5178,8845,5252,9205.698742,9028,10797,49121,6234,-18492,6570,6234,56416,55355,30629,55691,55355
47129,TN,8412,6239,8887,11553,6054,5178,8627,6044,9906.478577,9028,10998,49567,6234,-18492,6570,6234,54950,55801,31075,56137,55801
47131,TN,8424,6239,8887,11553,6054,5178,8629,5556,9078.284227,9028,10272,47536,1232,-23494,1573,1232,54964,48768,24042,49109,48768
47133,TN,9960,6239,8887,11553,6054,5178,8898,5711,9970.185835,9028,10130,49977,6234,-18492,6570,6234,56769,56211,31485,56547,56211
47135,TN,8412,6239,8887,11553,6054,5178,8627,6239,9269.406,9028,11553,49679,6520,-18206,6988,6520,54950,56199,31473,56667,56199
47137,TN,8412,6239,8887,11553,6054,5178,8627,6239,8791.601567,9028,11553,49202,6520,-18206,6988,6520,54950,55722,30996,56190,55722
47139,TN,10020,6239,8887,11553,6054,5178,8908,5754,9046.430598,9028,10962,49988,6520,-18206,6988,6520,56839,56508,31782,56976,56508
47141,TN,10260,6239,8887,11553,6054,5178,8950,6058,8696.04068,9028,10023,49243,6520,-18206,6988,6520,57121,55763,31037,56231,55763
47143,TN,9036,6239,8887,11553,6054,5178,8736,6137,9492.381402,9028,10312,49182,6234,-18492,6570,6234,55683,55416,30690,55752,55416
47145,TN,9948,6239,8887,11553,6054,5178,8896,5988,9460.527773,9028,10960,50562,6520,-18206,6988,6520,56755,57082,32356,57550,57082
47147,TN,13572,6239,8887,11553,6054,5178,9531,5763,8600.479794,9028,11569,53710,7380,-17346,8244,7380,61014,61090,36364,61954,61090
47149,TN,13572,6239,8887,11553,6054,5178,9531,6376,9046.430598,9028,11570,54771,7953,-16773,9081,7953,61014,62724,37998,63852,62724
47151,TN,9492,6239,8887,11553,6054,5178,8816,6239,9333.113258,9028,11553,50823,6807,-17919,7407,6807,56219,57630,32904,58230,57630
47153,TN,11076,6239,8887,11553,6054,5178,9093,5971,9205.698742,9028,11137,51596,6807,-17919,7407,6807,58080,58403,33677,59003,58403
47155,TN,10800,6239,8887,11553,6054,5178,9045,6325,9906.478577,9028,11136,52373,6807,-17919,7407,6807,57756,59180,34454,59780,59180
47157,TN,12792,6239,8887,11553,6054,5178,9394,6628,8887.162454,9028,11458,53971,7380,-17346,8244,7380,60097,61351,36625,62215,61351
47159,TN,9324,6239,8887,11553,6054,5178,8786,5931,8727.894309,9028,11568,49757,6520,-18206,6988,6520,56021,56277,31551,56745,56277
47161,TN,9276,6239,8887,11553,6054,5178,8778,6239,8950.869711,9028,11553,50225,6807,-17919,7407,6807,55965,57032,32306,57632,57032
47163,TN,9684,6239,8887,11553,6054,5178,8849,5904,9683.503175,9028,10270,49747,6234,-18492,6570,6234,56444,55981,31255,56317,55981
47165,TN,13572,6239,8887,11553,6054,5178,9531,6295,8727.894309,9028,11570,54371,7953,-16773,9081,7953,61014,62324,37598,63452,62324
47167,TN,12792,6239,8887,11553,6054,5178,9394,5871,9237.552371,9028,11452,53558,7380,-17346,8244,7380,60097,60938,36212,61802,60938
47169,TN,13572,6239,8887,11553,6054,5178,9531,5946,8696.04068,9028,11568,53989,7953,-16773,9081,7953,61014,61942,37216,63070,61942
47171,TN,10596,6239,8887,11553,6054,5178,9009,5523,9333.113258,9028,10254,49912,6520,-18206,6988,6520,57516,56432,31706,56900,56432
47173,TN,12408,6239,8887,11553,6054,5178,9327,6196,9460.527773,9028,10976,53247,7380,-17346,8244,7380,59646,60627,35901,61491,60627
47175,TN,8412,6239,8887,11553,6054,5178,8627,6239,9046.430598,9028,11553,49456,6520,-18206,6988,6520,54950,55976,31250,56444,55976
47177,TN,9744,6239,8887,11553,6054,5178,8860,5561,9014.576969,9028,10279,48805,6234,-18492,6570,6234,56515,55039,30313,55375,55039
47179,TN,10596,6239,8887,11553,6054,5178,9009,6419,9364.966886,9028,10233,50819,6807,-17919,7407,6807,57516,57626,32900,58226,57626
47181,TN,9852,6239,8887,11553,6054,5178,8879,6239,8855.308825,9028,11553,50705,6807,-17919,7407,6807,56642,57512,32786,58112,57512
47183,TN,9432,6239,8887,11553,6054,5178,8805,5686,9556.08866,9028,10131,49011,6234,-18492,6570,6234,56148,55245,30519,55581,55245
47185,TN,9252,6239,8887,11553,6054,5178,8774,6239,8887.162454,9028,11553,50137,6807,-17919,7407,6807,55937,56944,32218,57544,56944
47187,TN,13572,6239,8887,11553,6054,5178,9531,7243,9492.381402,9028,11570,56083,7953,-16773,9081,7953,61014,64036,39310,65164,64036
47189,TN,13572,6239,8887,11553,6054,5178,9531,6155,8600.479794,9028,11570,54103,7953,-16773,9081,7953,61014,62056,37330,63184,62056
48001,TX,10500,12784,8887,11553,6597,5178,6146,13506,8409.358021,8320,10973,56886,5240,-19158,6632,5240,61645,62126,37728,63518,62126
48003,TX,11268,12784,8887,11553,6597,5178,6235,12895,8250.089876,8320,12149,58060,5693,-18282,7349,5693,62502,63753,39778,65409,63753
48005,TX,11196,12784,8887,11553,6597,5178,6226,13337,8154.52899,8320,11186,57371,5693,-18282,7349,5693,62421,63064,39089,64720,63064
48007,TX,12408,12784,8887,11553,6597,5178,6366,14690,7963.407216,8320,11511,60071,6146,-17406,8066,6146,63773,66217,42665,68137,66217
48009,TX,12108,12784,8887,11553,6597,5178,6331,12452,8154.52899,8320,11233,57446,5693,-18282,7349,5693,63438,63139,39164,64795,63139
48011,TX,12048,12784,8887,11553,6597,5178,6325,11347,8727.894309,8320,11519,57140,5240,-19158,6632,5240,63372,62380,37982,63772,62380
48013,TX,11064,12784,8887,11553,6597,5178,6211,14059,7995.260845,8320,11803,58418,5693,-18282,7349,5693,62274,64111,40136,65767,64111
48015,TX,12372,12784,8887,11553,6597,5178,6362,14138,8982.72334,8320,12085,61076,6146,-17406,8066,6146,63733,67222,43670,69142,67222
48017,TX,9780,12784,8887,11553,6597,5178,6063,12784,8919.016082,8320,11553,56534,5240,-19158,6632,5240,60842,61774,37376,63166,61774
48019,TX,13404,12784,8887,11553,6597,5178,6481,14326,9078.284227,8320,11801,62107,6146,-17406,8066,6146,64884,68253,44701,70173,68253
48021,TX,17448,12784,8887,11553,6597,5178,6947,14665,7549.310041,8320,12285,65445,7505,-14777,10217,7505,69394,72950,50668,75662,72950
48023,TX,9516,12784,8887,11553,6597,5178,6033,12784,8090.821732,8320,11553,55442,5240,-19158,6632,5240,60548,60682,36284,62074,60682
48025,TX,11688,12784,8887,11553,6597,5178,6283,12675,7103.359237,8320,10893,55858,5240,-19158,6632,5240,62970,61098,36700,62490,61098
48027,TX,12984,12784,8887,11553,6597,5178,6432,14165,7549.310041,8320,11930,60126,6146,-17406,8066,6146,64415,66272,42720,68192,66272
48029,TX,13404,12784,8887,11553,6597,5178,6481,14189,7835.992701,8320,11852,60780,6146,-17406,8066,6146,64884,66926,43374,68846,66926
48031,TX,12036,12784,8887,11553,6597,5178,6323,12784,8250.089876,8320,11553,58121,5693,-18282,7349,5693,63358,63814,39839,65470,63814
48033,TX,9756,12784,8887,11553,6597,5178,6060,12784,7804.139072,8320,11553,55395,5240,-19158,6632,5240,60815,60635,36237,62027,60635
48035,TX,11220,12784,8887,11553,6597,5178,6229,12784,7676.724557,8320,11553,56732,5240,-19158,6632,5240,62448,61972,37574,63364,61972
48037,TX,10524,12784,8887,11553,6597,5178,6149,13351,8027.114474,8320,10978,56379,5240,-19158,6632,5240,61672,61619,37221,63011,61619
48039,TX,13692,12784,8887,11553,6597,5178,6514,14816,8473.065278,8320,12132,62611,6599,-16530,8783,6599,65205,69210,46081,71394,69210
48041,TX,15060,12784,8887,11553,6597,5178,6671,15396,8186.382618,8320,10825,62965,6599,-16530,8783,6599,66730,69564,46435,71748,69564
48043,TX,11100,12784,8887,11553,6597,5178,6215,12784,9014.576969,8320,11553,57950,5240,-19158,6632,5240,62314,63190,38792,64582,63190
48045,TX,10188,12784,8887,11553,6597,5178,6110,12784,8600.479794,8320,11553,56623,5240,-19158,6632,5240,61297,61863,37465,63255,61863
48047,TX,11268,12784,8887,11553,6597,5178,6235,12784,7039.651979,8320,11553,56143,5240,-19158,6632,5240,62502,61383,36985,62775,61383
48049,TX,10296,12784,8887,11553,6597,5178,6123,13034,8504.918907,8320,10670,56003,5240,-19158,6632,5240,61418,61243,36845,62635,61243
48051,TX,15060,12784,8887,11553,6597,5178,6671,13515,8218.236247,8320,10844,61135,6146,-17406,8066,6146,66730,67281,43729,69201,67281
48053,TX,12060,12784,8887,11553,6597,5178,6326,12784,7867.84633,8320,11553,57763,5693,-18282,7349,5693,63385,63456,39481,65112,63456
48055,TX,17448,12784,8887,11553,6597,5178,6947,14324,7039.651979,8320,12313,64623,7505,-14777,10217,7505,69394,72128,49846,74840,72128
48057,TX,10644,12784,8887,11553,6597,5178,6163,13278,7390.041897,8320,11296,56106,5240,-19158,6632,5240,61806,61346,36948,62738,61346
48059,TX,12000,12784,8887,11553,6597,5178,6319,13058,7995.260845,8320,11189,57741,5693,-18282,7349,5693,63318,63434,39459,65090,63434
48061,TX,10620,12784,8887,11553,6597,5178,6160,13243,6721.115691,8320,11110,55192,5240,-19158,6632,5240,61779,60432,36034,61824,60432
48063,TX,9888,12784,8887,11553,6597,5178,6076,12784,8473.065278,8320,11553,56196,5240,-19158,6632,5240,60963,61436,37038,62828,61436
48065,TX,12048,12784,8887,11553,6597,5178,6325,12149,8727.894309,8320,11520,57942,5693,-18282,7349,5693,63372,63635,39660,65291,63635
48067,TX,10524,12784,8887,11553,6597,5178,6149,12784,8504.918907,8320,11553,56864,5240,-19158,6632,5240,61672,62104,37706,63496,62104
48069,TX,9516,12784,8887,11553,6597,5178,6033,12784,9078.284227,8320,11553,56429,5240,-19158,6632,5240,60548,61669,37271,63061,61669
48071,TX,15168,12784,8887,11553,6597,5178,6684,14469,9842.771319,8320,12091,65069,7052,-15653,9500,7052,66851,72121,49416,74569,72121
48073,TX,9936,12784,8887,11553,6597,5178,6081,13169,8377.504392,8320,10647,55628,5240,-19158,6632,5240,61016,60868,36470,62260,60868
48075,TX,9924,12784,8887,11553,6597,5178,6080,12784,8664.187051,8320,11553,56423,5240,-19158,6632,5240,61003,61663,37265,63055,61663
48077,TX,12108,12784,8887,11553,6597,5178,6331,12401,8027.114474,8320,11229,57263,5693,-18282,7349,5693,63438,62956,38981,64612,62956
48079,TX,11268,12784,8887,11553,6597,5178,6235,12784,8600.479794,8320,11553,57703,5240,-19158,6632,5240,62502,62943,38545,64335,62943
48081,TX,9516,12784,8887,11553,6597,5178,6033,12784,7804.139072,8320,11553,55155,5240,-19158,6632,5240,60548,60395,35997,61787,60395
48083,TX,11268,12784,8887,11553,6597,5178,6235,12784,7963.407216,8320,11553,57066,5240,-19158,6632,5240,62502,62306,37908,63698,62306
48085,TX,14616,12784,8887,11553,6597,5178,6620,15982,9173.845113,8320,12042,65312,7052,-15653,9500,7052,66235,72364,49659,74812,72364
