FIPS,State,Housing,ChildCare,Food,Transportation,Medical,Other,Taxes,MIDS ChildCare,MIDS Food,MIDS Medical,MIDS Transportation,MIDS Net,MIDS Taxes All,3x EITC Tax,Basic Income Tax,Mids Taxes Universal,MIT LWC,MIDS LWC,3x EITC,Basic Income,MIDS LWC 2
5131,AR,5496,#N/A,5540,8554,4503,3916,3927,#N/A,5063.533419,7340,7809,29624,-4244,-1906,-20569,-397,31936,25380,27718,9055,29227
5133,AR,5340,#N/A,5540,8554,4503,3916,3905,#N/A,5281.960351,7340,8554,30432,-4007,-1669,-20200,-160,31758,26425,28763,10232,30272
5135,AR,4980,#N/A,5540,8554,4503,3916,3855,#N/A,5222.38937,7340,8554,30012,-4007,-1669,-20200,-160,31348,26005,28343,9812,29852
5137,AR,4980,#N/A,5540,8554,4503,3916,3855,#N/A,5420.959308,7340,8554,30211,-4007,-1669,-20200,-160,31348,26204,28542,10011,30051
5139,AR,5496,#N/A,5540,8554,4503,3916,3927,#N/A,5559.958264,7340,7606,29918,-4244,-1906,-20569,-397,31936,25674,28012,9349,29521
5141,AR,5676,#N/A,5540,8554,4503,3916,3952,#N/A,5619.529246,7340,8554,31106,-3771,-1433,-19832,76,32141,27335,29673,11274,31182
5143,AR,6396,#N/A,5540,8554,4503,3916,4053,#N/A,5321.674339,7340,8467,31441,-3771,-1433,-19832,76,32962,27670,30008,11609,31517
5145,AR,5184,#N/A,5540,8554,4503,3916,3883,#N/A,5639.38624,7340,8107,30187,-4007,-1669,-20200,-160,31580,26180,28518,9987,30027
5147,AR,4980,#N/A,5540,8554,4503,3916,3855,#N/A,5500.387283,7340,8554,30290,-4007,-1669,-20200,-160,31348,26283,28621,10090,30130
5149,AR,4980,#N/A,5540,8554,4503,3916,3855,#N/A,5142.961395,7340,7950,29329,-4244,-1906,-20569,-397,31348,25085,27423,8760,28932
6001,CA,15060,#N/A,6612,7382,4817,3971,5116,#N/A,8057.781701,5954,8155,41197,5646,4268,-12811,5777,42958,46843,45465,28386,46974
6003,CA,8100,#N/A,6612,7382,4817,3971,4175,#N/A,7607.4939,5954,7382,33014,-1184,2598,-15537,4107,35057,31830,35612,17477,37121
6005,CA,9300,#N/A,6612,7382,4817,3971,4338,#N/A,8768.76244,5954,7382,35376,-191,2991,-14880,4500,36420,35185,38367,20496,39876
6007,CA,7752,#N/A,6612,7382,4817,3971,4128,#N/A,7062.408668,5954,6903,31642,-5149,-768,-19167,741,34662,26493,30874,12475,32383
6009,CA,8832,#N/A,6612,7382,4817,3971,4274,#N/A,8531.76886,5954,7382,34671,-687,2795,-15208,4304,35888,33984,37466,19463,38975
6011,CA,7200,#N/A,6612,7382,4817,3971,4054,#N/A,9479.743178,5954,7382,33987,-1184,2598,-15537,4107,34036,32803,36585,18450,38094
6013,CA,15060,#N/A,6612,7382,4817,3971,5116,#N/A,7844.48748,5954,8093,40922,5399,4021,-13190,5530,42958,46321,44943,27732,46452
6015,CA,7716,#N/A,6612,7382,4817,3971,4123,#N/A,7678.591974,5954,6488,31808,-5149,-768,-19167,741,34621,26659,31040,12641,32549
6017,CA,10248,#N/A,6612,7382,4817,3971,4466,#N/A,9053.154735,5954,7436,36662,306,3188,-14551,4697,37496,36968,39850,22111,41359
6019,CA,7860,#N/A,6612,7382,4817,3971,4143,#N/A,6398.826645,5954,7468,31652,-5149,-768,-19167,741,34785,26503,30884,12485,32393
6021,CA,7308,#N/A,6612,7382,4817,3971,4068,#N/A,6920.21252,5954,7382,31535,-5149,-768,-19167,741,34158,26386,30767,12368,32276
6023,CA,8772,#N/A,6612,7382,4817,3971,4266,#N/A,6991.310594,5954,6954,32642,-1680,2402,-15865,3911,35820,30962,35044,16777,36553
6025,CA,7512,#N/A,6612,7382,4817,3971,4096,#N/A,5995.93756,5954,7361,30794,-5645,-964,-19495,545,34390,25149,29830,11299,31339
6027,CA,9708,#N/A,6612,7382,4817,3971,4393,#N/A,6872.813804,5954,7382,33888,-1184,2598,-15537,4107,36883,32704,36486,18351,37995
6029,CA,7476,#N/A,6612,7382,4817,3971,4091,#N/A,6635.820225,5954,7528,31565,-5149,-768,-19167,741,34349,26416,30797,12398,32306
6031,CA,7884,#N/A,6612,7382,4817,3971,4146,#N/A,6469.924719,5954,7558,31836,-5149,-768,-19167,741,34812,26687,31068,12669,32577
6033,CA,7776,#N/A,6612,7382,4817,3971,4132,#N/A,8247.376565,5954,6238,32186,-1680,2402,-15865,3911,34690,30506,34588,16321,36097
6035,CA,8376,#N/A,6612,7382,4817,3971,4213,#N/A,7986.683628,5954,6695,32983,-1680,2402,-15865,3911,35371,31303,35385,17118,36894
6037,CA,12996,#N/A,6612,7382,4817,3971,4837,#N/A,7299.402247,5954,8189,38410,4959,3581,-13894,5090,40615,43369,41991,24516,43500
6039,CA,6960,#N/A,6612,7382,4817,3971,4021,#N/A,7891.886196,5954,7200,31977,-5149,-768,-19167,741,33763,26828,31209,12810,32718
6041,CA,18612,#N/A,6612,7382,4817,3971,5597,#N/A,8863.559872,5954,8086,45487,6633,5541,-11296,6764,46991,52120,51028,34191,52251
6043,CA,6864,#N/A,6612,7382,4817,3971,4008,#N/A,6683.218941,5954,7382,30854,-5645,-964,-19495,545,33654,25209,29890,11359,31399
6045,CA,8424,#N/A,6612,7382,4817,3971,4219,#N/A,8294.775281,5954,7002,33645,-1184,2598,-15537,4107,35425,32461,36243,18108,37752
6047,CA,7248,#N/A,6612,7382,4817,3971,4060,#N/A,6706.918299,5954,7484,31364,-5149,-768,-19167,741,34090,26215,30596,12197,32105
6049,CA,6444,#N/A,6612,7382,4817,3971,3951,#N/A,6872.813804,5954,7382,30624,-5645,-964,-19495,545,33177,24979,29660,11129,31169
6051,CA,12672,#N/A,6612,7382,4817,3971,4793,#N/A,6778.016372,5954,7382,36757,306,3188,-14551,4697,40247,37063,39945,22206,41454
6053,CA,11760,#N/A,6612,7382,4817,3971,4670,#N/A,7133.506742,5954,7893,36711,306,3188,-14551,4697,39212,37017,39899,22160,41408
6055,CA,12684,#N/A,6612,7382,4817,3971,4795,#N/A,8555.468218,5954,8010,39175,5155,3777,-13566,5286,40261,44330,42952,25609,44461
6057,CA,9480,#N/A,6612,7382,4817,3971,4362,#N/A,9527.141894,5954,7042,35974,-191,2991,-14880,4500,36624,35783,38965,21094,40474
6059,CA,15744,#N/A,6612,7382,4817,3971,5209,#N/A,7394.199679,5954,8153,41216,5646,4268,-12811,5777,43735,46862,45484,28405,46993
6061,CA,10248,#N/A,6612,7382,4817,3971,4466,#N/A,7868.186838,5954,7440,35481,-191,2991,-14880,4500,37496,35290,38472,20601,39981
6063,CA,8280,#N/A,6612,7382,4817,3971,4200,#N/A,7157.206099,5954,7382,32744,-1680,2402,-15865,3911,35262,31064,35146,16879,36655
6065,CA,10584,#N/A,6612,7382,4817,3971,4511,#N/A,6730.617656,5954,7760,34999,-687,2795,-15208,4304,37877,34312,37794,19791,39303
6067,CA,10248,#N/A,6612,7382,4817,3971,4466,#N/A,6920.21252,5954,7448,34542,-687,2795,-15208,4304,37496,33855,37337,19334,38846
6069,CA,10608,#N/A,6612,7382,4817,3971,4514,#N/A,8460.670786,5954,8404,37397,802,3384,-14223,4893,37904,38199,40781,23174,42290
6071,CA,10584,#N/A,6612,7382,4817,3971,4511,#N/A,6564.722151,5954,7768,34842,-687,2795,-15208,4304,37877,34155,37637,19634,39146
6073,CA,12384,#N/A,6612,7382,4817,3971,4755,#N/A,7512.696469,5954,7998,37820,802,3384,-14223,4893,39921,38622,41204,23597,42713
6075,CA,18612,#N/A,6612,7382,4817,3971,5597,#N/A,9290.148315,5954,8374,46202,6899,5883,-10898,7030,46991,53101,52085,35304,53232
6077,CA,8508,#N/A,6612,7382,4817,3971,4230,#N/A,6754.317014,5954,7602,32789,-1680,2402,-15865,3911,35520,31109,35191,16924,36700
6079,CA,11292,#N/A,6612,7382,4817,3971,4607,#N/A,7915.585554,5954,7305,36438,306,3188,-14551,4697,38681,36744,39626,21887,41135
6081,CA,18612,#N/A,6612,7382,4817,3971,5597,#N/A,8199.977849,5954,8115,44852,6385,5217,-11676,6516,46991,51237,50069,33176,51368
6083,CA,12732,#N/A,6612,7382,4817,3971,4802,#N/A,7252.003531,5954,8014,37923,802,3384,-14223,4893,40316,38725,41307,23700,42816
6085,CA,15516,#N/A,6612,7382,4817,3971,5178,#N/A,7939.284912,5954,8611,41992,5646,4268,-12811,5777,43476,47638,46260,29181,47769
6087,CA,14160,#N/A,6612,7382,4817,3971,4995,#N/A,8199.977849,5954,7951,40236,5399,4021,-13190,5530,41937,45635,44257,27046,45766
6089,CA,8976,#N/A,6612,7382,4817,3971,4294,#N/A,6683.218941,5954,6916,32500,-1680,2402,-15865,3911,36052,30820,34902,16635,36411
6091,CA,7668,#N/A,6612,7382,4817,3971,4117,#N/A,7417.899037,5954,7382,32393,-1680,2402,-15865,3911,34567,30713,34795,16528,36304
6093,CA,7416,#N/A,6612,7382,4817,3971,4083,#N/A,7228.304173,5954,7382,31951,-5149,-768,-19167,741,34281,26802,31183,12784,32692
6095,CA,11136,#N/A,6612,7382,4817,3971,4586,#N/A,6943.911878,5954,8016,36020,306,3188,-14551,4697,38504,36326,39208,21469,40717
6097,CA,11472,#N/A,6612,7382,4817,3971,4631,#N/A,8057.781701,5954,7718,37173,802,3384,-14223,4893,38885,37975,40557,22950,42066
6099,CA,8520,#N/A,6612,7382,4817,3971,4232,#N/A,6754.317014,5954,7482,32681,-1680,2402,-15865,3911,35534,31001,35083,16816,36592
6101,CA,7404,#N/A,6612,7382,4817,3971,4081,#N/A,5995.93756,5954,7288,30613,-5645,-964,-19495,545,34267,24968,29649,11118,31158
6103,CA,7452,#N/A,6612,7382,4817,3971,4088,#N/A,7086.108026,5954,6954,31417,-5149,-768,-19167,741,34322,26268,30649,12250,32158
6105,CA,8472,#N/A,6612,7382,4817,3971,4226,#N/A,7062.408668,5954,7382,32841,-1680,2402,-15865,3911,35480,31161,35243,16976,36752
6107,CA,6912,#N/A,6612,7382,4817,3971,4015,#N/A,6446.225361,5954,7550,30833,-5645,-964,-19495,545,33709,25188,29869,11338,31378
6109,CA,8376,#N/A,6612,7382,4817,3971,4213,#N/A,8531.76886,5954,6684,33517,-1184,2598,-15537,4107,35371,32333,36115,17980,37624
6111,CA,13224,#N/A,6612,7382,4817,3971,4868,#N/A,7702.291332,5954,8410,39262,5155,3777,-13566,5286,40874,44417,43039,25696,44548
6113,CA,9804,#N/A,6612,7382,4817,3971,4406,#N/A,7228.304173,5954,7446,34404,-687,2795,-15208,4304,36992,33717,37199,19196,38708
6115,CA,7404,#N/A,6612,7382,4817,3971,4081,#N/A,6256.630498,5954,7291,30877,-5645,-964,-19495,545,34267,25232,29913,11382,31422
8001,CO,8904,#N/A,6612,7382,4561,3971,5076,#N/A,6635.820225,6650,7834,33995,1375,3606,-14529,5115,36506,35370,37601,19466,39110
8003,CO,6444,#N/A,6612,7382,4561,3971,4679,#N/A,7204.604815,6650,7382,31652,-2962,-432,-18831,1077,33649,28690,31220,12821,32729
8005,CO,8904,#N/A,6612,7382,4561,3971,5076,#N/A,7133.506742,6650,7846,34504,1595,3826,-14177,5335,36506,36099,38330,20327,39839
8007,CO,6756,#N/A,6612,7382,4561,3971,4729,#N/A,7133.506742,6650,7382,31893,-2962,-432,-18831,1077,34011,28931,31461,13062,32970
8009,CO,6444,#N/A,6612,7382,4561,3971,4679,#N/A,6161.833066,6650,7382,30609,-3481,-651,-19182,858,33649,27128,29958,11427,31467
8011,CO,5652,#N/A,6612,7382,4561,3971,4551,#N/A,6517.323435,6650,7382,30172,-3481,-651,-19182,858,32729,26691,29521,10990,31030
8013,CO,11424,#N/A,6612,7382,4561,3971,5483,#N/A,8034.082343,6650,7752,37831,2253,4484,-13123,5993,39433,40084,42315,24708,43824
8014,CO,8904,#N/A,6612,7382,4561,3971,5076,#N/A,8365.873355,6650,7824,35715,1814,4045,-13826,5554,36506,37529,39760,21889,41269
8015,CO,6180,#N/A,6612,7382,4561,3971,4636,#N/A,7086.108026,6650,7382,31269,-2962,-432,-18831,1077,33342,28307,30837,12438,32346
8017,CO,5652,#N/A,6612,7382,4561,3971,4551,#N/A,6612.120867,6650,7382,30267,-3481,-651,-19182,858,32729,26786,29616,11085,31125
8019,CO,8904,#N/A,6612,7382,4561,3971,5076,#N/A,7346.800963,6650,7783,34655,1595,3826,-14177,5335,36506,36250,38481,20478,39990
8021,CO,6444,#N/A,6612,7382,4561,3971,4679,#N/A,7228.304173,6650,7382,31675,-2962,-432,-18831,1077,33649,28713,31243,12844,32752
8023,CO,6444,#N/A,6612,7382,4561,3971,4679,#N/A,7323.101605,6650,7382,31770,-2962,-432,-18831,1077,33649,28808,31338,12939,32847
8025,CO,5652,#N/A,6612,7382,4561,3971,4551,#N/A,6896.513162,6650,7382,30552,-3481,-651,-19182,858,32729,27071,29901,11370,31410
8027,CO,5652,#N/A,6612,7382,4561,3971,4551,#N/A,6469.924719,6650,7382,30125,-3481,-651,-19182,858,32729,26644,29474,10943,30983
8029,CO,6744,#N/A,6612,7382,4561,3971,4727,#N/A,7133.506742,6650,7382,31881,-2962,-432,-18831,1077,33997,28919,31449,13050,32958
8031,CO,8904,#N/A,6612,7382,4561,3971,5076,#N/A,7370.500321,6650,7873,34768,1595,3826,-14177,5335,36506,36363,38594,20591,40103
8033,CO,6444,#N/A,6612,7382,4561,3971,4679,#N/A,7749.690048,6650,7382,32197,1156,3387,-14880,4896,33649,33353,35584,17317,37093
8035,CO,8904,#N/A,6612,7382,4561,3971,5076,#N/A,7299.402247,6650,7813,34637,1595,3826,-14177,5335,36506,36232,38463,20460,39972
8037,CO,10596,#N/A,6612,7382,4561,3971,5349,#N/A,7038.70931,6650,8523,36778,2034,4265,-13474,5774,38471,38812,41043,23304,42552
8039,CO,8904,#N/A,6612,7382,4561,3971,5076,#N/A,7583.794542,6650,7787,34896,1595,3826,-14177,5335,36506,36491,38722,20719,40231
8041,CO,7464,#N/A,6612,7382,4561,3971,4843,#N/A,6849.114446,6650,7480,32414,1156,3387,-14880,4896,34833,33570,35801,17534,37310
8043,CO,6624,#N/A,6612,7382,4561,3971,4708,#N/A,6754.317014,6650,6048,30047,-3481,-651,-19182,858,33858,26566,29396,10865,30905
8045,CO,9936,#N/A,6612,7382,4561,3971,5243,#N/A,7583.794542,6650,7884,36025,2034,4265,-13474,5774,37705,38059,40290,22551,41799
8047,CO,8904,#N/A,6612,7382,4561,3971,5076,#N/A,7323.101605,6650,7772,34621,1595,3826,-14177,5335,36506,36216,38447,20444,39956
8049,CO,7896,#N/A,6612,7382,4561,3971,4913,#N/A,7417.899037,6650,7382,33317,1375,3606,-14529,5115,35335,34692,36923,18788,38432
8051,CO,7920,#N/A,6612,7382,4561,3971,4917,#N/A,7370.500321,6650,7382,33294,1375,3606,-14529,5115,35363,34669,36900,18765,38409
8053,CO,7968,#N/A,6612,7382,4561,3971,4925,#N/A,8081.481059,6650,7382,34052,1595,3826,-14177,5335,35419,35647,37878,19875,39387
8055,CO,6180,#N/A,6612,7382,4561,3971,4636,#N/A,6683.218941,6650,7382,30866,-3481,-651,-19182,858,33342,27385,30215,11684,31724
8057,CO,6420,#N/A,6612,7382,4561,3971,4675,#N/A,8081.481059,6650,7382,32504,1156,3387,-14880,4896,33621,33660,35891,17624,37400
8059,CO,8904,#N/A,6612,7382,4561,3971,5076,#N/A,7346.800963,6650,7832,34704,1595,3826,-14177,5335,36506,36299,38530,20527,40039
8061,CO,5892,#N/A,6612,7382,4561,3971,4589,#N/A,6564.722151,6650,7382,30460,-3481,-651,-19182,858,33007,26979,29809,11278,31318
8063,CO,5652,#N/A,6612,7382,4561,3971,4551,#N/A,6588.421509,6650,7382,30243,-3481,-651,-19182,858,32729,26762,29592,11061,31101
8065,CO,8700,#N/A,6612,7382,4561,3971,5043,#N/A,7915.585554,6650,7382,34619,1595,3826,-14177,5335,36269,36214,38445,20442,39954
8067,CO,8892,#N/A,6612,7382,4561,3971,5074,#N/A,8389.572713,6650,7357,35260,1814,4045,-13826,5554,36492,37074,39305,21434,40814
8069,CO,8928,#N/A,6612,7382,4561,3971,5080,#N/A,7417.899037,6650,7416,34383,1595,3826,-14177,5335,36534,35978,38209,20206,39718
8071,CO,6072,#N/A,6612,7382,4561,3971,4619,#N/A,6635.820225,6650,7382,30711,-3481,-651,-19182,858,33217,27230,30060,11529,31569
8073,CO,6468,#N/A,6612,7382,4561,3971,4683,#N/A,7204.604815,6650,7382,31676,-2962,-432,-18831,1077,33677,28714,31244,12845,32753
8075,CO,5700,#N/A,6612,7382,4561,3971,4558,#N/A,6612.120867,6650,7219,30152,-3481,-651,-19182,858,32784,26671,29501,10970,31010
8077,CO,6900,#N/A,6612,7382,4561,3971,4752,#N/A,6943.911878,6650,7154,31619,-2962,-432,-18831,1077,34178,28657,31187,12788,32696
8079,CO,7296,#N/A,6612,7382,4561,3971,4816,#N/A,7891.886196,6650,7382,33191,1375,3606,-14529,5115,34638,34566,36797,18662,38306
8081,CO,6960,#N/A,6612,7382,4561,3971,4762,#N/A,7370.500321,6650,7485,32436,1156,3387,-14880,4896,34248,33592,35823,17556,37332
8083,CO,6444,#N/A,6612,7382,4561,3971,4679,#N/A,7062.408668,6650,7382,31509,-2962,-432,-18831,1077,33649,28547,31077,12678,32586
8085,CO,6744,#N/A,6612,7382,4561,3971,4727,#N/A,7299.402247,6650,6996,31660,-2962,-432,-18831,1077,33997,28698,31228,12829,32737
8087,CO,6072,#N/A,6612,7382,4561,3971,4619,#N/A,6612.120867,6650,7242,30547,-3481,-651,-19182,858,33217,27066,29896,11365,31405
8089,CO,5652,#N/A,6612,7382,4561,3971,4551,#N/A,6446.225361,6650,7382,30101,-3481,-651,-19182,858,32729,26620,29450,10919,30959
8091,CO,8988,#N/A,6612,7382,4561,3971,5090,#N/A,7394.199679,6650,7382,34385,1595,3826,-14177,5335,36604,35980,38211,20208,39720
8093,CO,8904,#N/A,6612,7382,4561,3971,5076,#N/A,7133.506742,6650,7759,34418,1595,3826,-14177,5335,36506,36013,38244,20241,39753
8095,CO,5928,#N/A,6612,7382,4561,3971,4595,#N/A,6872.813804,6650,7382,30804,-3481,-651,-19182,858,33049,27323,30153,11622,31662
8097,CO,11808,#N/A,6612,7382,4561,3971,5545,#N/A,7678.591974,6650,7881,37989,2253,4484,-13123,5993,39879,40242,42473,24866,43982
8099,CO,5652,#N/A,6612,7382,4561,3971,4551,#N/A,6493.624077,6650,7382,30149,-3481,-651,-19182,858,32729,26668,29498,10967,31007
8101,CO,6360,#N/A,6612,7382,4561,3971,4665,#N/A,6398.826645,6650,6907,30287,-3481,-651,-19182,858,33551,26806,29636,11105,31145
8103,CO,6360,#N/A,6612,7382,4561,3971,4665,#N/A,7465.297753,6650,7382,31828,-2962,-432,-18831,1077,33551,28866,31396,12997,32905
8105,CO,6444,#N/A,6612,7382,4561,3971,4679,#N/A,7394.199679,6650,7382,31841,-2962,-432,-18831,1077,33649,28879,31409,13010,32918
8107,CO,10512,#N/A,6612,7382,4561,3971,5336,#N/A,9124.252809,6650,7810,38067,2473,4704,-12771,6213,38374,40540,42771,25296,44280
8109,CO,6444,#N/A,6612,7382,4561,3971,4679,#N/A,7323.101605,6650,7382,31770,-2962,-432,-18831,1077,33649,28808,31338,12939,32847
8111,CO,7464,#N/A,6612,7382,4561,3971,4843,#N/A,7986.683628,6650,7382,33454,1375,3606,-14529,5115,34833,34829,37060,18925,38569
8113,CO,10968,#N/A,6612,7382,4561,3971,5409,#N/A,7252.003531,6650,7382,36223,2034,4265,-13474,5774,38903,38257,40488,22749,41997
8115,CO,6444,#N/A,6612,7382,4561,3971,4679,#N/A,6967.611236,6650,7382,31415,-2962,-432,-18831,1077,33649,28453,30983,12584,32492
8117,CO,11940,#N/A,6612,7382,4561,3971,5566,#N/A,9100.553451,6650,7982,39643,2692,4923,-12420,6432,40032,42335,44566,27223,46075
8119,CO,8268,#N/A,6612,7382,4561,3971,4973,#N/A,7702.291332,6650,7463,34054,1595,3826,-14177,5335,35767,35649,37880,19877,39389
8121,CO,5724,#N/A,6612,7382,4561,3971,4562,#N/A,6920.21252,6650,7382,30647,-3481,-651,-19182,858,32812,27166,29996,11465,31505
8123,CO,6612,#N/A,6612,7382,4561,3971,4706,#N/A,6967.611236,6650,7620,31820,-2962,-432,-18831,1077,33844,28858,31388,12989,32897
8125,CO,5652,#N/A,6612,7382,4561,3971,4551,#N/A,6612.120867,6650,7382,30267,-3481,-651,-19182,858,32729,26786,29616,11085,31125
9001,CT,13197,#N/A,6434,6855,5049,3644,5812,#N/A,7518.001225,7528,7667,39554,401,2832,-14511,4341,40991,39955,42386,25043,43895
9003,CT,11268,#N/A,6434,6855,5049,3644,5493,#N/A,6687.792501,7528,7280,36408,-1663,2213,-15526,3722,38743,34745,38621,20882,40130
9005,CT,9144,#N/A,6434,6855,5049,3644,5142,#N/A,7172.080923,7528,7323,34811,-3276,1800,-16203,3309,36268,31535,36611,18608,38120
9007,CT,11359,#N/A,6434,6855,5049,3644,5508,#N/A,7610.246639,7528,7254,37396,-612,2419,-15188,3928,38849,36784,39815,22208,41324
9009,CT,11238,#N/A,6434,6855,5049,3644,5488,#N/A,6733.915208,7528,7221,36365,-1663,2213,-15526,3722,38708,34702,38578,20839,40087
