fips,10000,15000,20000,25000,30000,35000,40000,45000,50000,60000,75000,100000,125000,150000,200000,200000+
18069,729,845,909,949,871,955,688,909,669,1486,1587,1907,1111,334,304,160
18071,963,1080,989,878,1100,871,1032,895,872,1718,2033,2221,1074,499,292,140
18073,530,378,613,597,507,710,584,645,661,1082,1565,2060,1029,379,443,205
18075,508,626,576,602,602,431,683,465,390,728,986,878,464,128,59,70
18077,789,652,835,916,841,728,812,731,858,1124,1275,1655,593,510,325,102
18079,787,742,733,403,618,778,596,665,410,1116,1288,1263,669,213,183,121
18081,2256,1848,2300,2352,2393,2797,2280,2576,2749,4579,5926,7937,4843,3242,2723,2072
18083,1297,1091,1054,815,865,976,796,755,627,1349,1644,1609,950,351,290,236
18085,1661,1561,1270,1404,1333,1660,1500,1499,1773,3123,3565,3942,2218,1066,930,909
18087,565,522,786,528,635,834,569,765,850,1389,1377,1210,719,373,392,221
18089,15646,10530,11032,9978,9647,10189,8830,8517,7676,14988,20198,22830,14351,8055,6392,4060
18091,2829,2918,2701,2718,2491,2425,2269,2204,1828,3335,4864,5855,2972,1433,1015,899
18093,1299,1201,1321,1183,1202,1238,915,1021,923,1673,1919,2308,1269,491,272,326
18095,4420,3512,3431,3116,2826,3203,3135,2799,2656,4412,5615,6040,2931,1687,786,663
18097,35152,22753,24359,22599,22924,22409,20528,19703,15678,30861,33049,38469,21800,12600,9802,8962
18099,945,1109,964,1150,1132,1187,960,995,782,1505,1679,2627,1111,676,363,283
18101,314,305,269,209,175,255,294,274,213,378,480,500,212,137,153,31
18103,979,866,644,945,1018,888,813,587,590,1224,1520,1656,848,373,159,136
18105,7742,3814,3295,2946,2971,2533,2609,2616,2007,3857,5096,5780,3266,1767,1646,1833
18107,860,721,813,985,928,958,912,949,738,1407,1722,1698,960,433,306,184
18109,1207,966,1259,1356,1329,1333,1248,1618,1134,2311,3172,3653,2449,1078,896,447
18111,316,320,331,217,244,374,363,317,190,541,595,768,361,125,156,109
18113,997,742,1002,1221,974,937,856,1285,1012,1581,2221,2506,1066,610,434,259
18115,144,149,119,142,163,170,124,132,118,221,284,337,185,76,81,0
18117,571,720,437,571,659,593,381,380,444,695,800,731,354,203,63,16
18119,608,487,479,582,670,532,389,564,456,800,969,991,538,269,106,99
18121,322,316,420,421,543,463,308,451,241,550,732,816,227,100,120,98
18123,534,525,485,505,396,448,251,377,389,658,810,1112,427,286,81,72
18125,262,223,350,364,306,421,354,347,212,347,515,733,252,218,148,41
18127,3418,2677,2822,2551,2347,2617,2876,2722,2559,4876,6578,8960,7992,3333,3341,2024
18129,677,329,587,374,520,494,477,463,443,727,1100,1736,1081,529,335,306
18131,453,306,297,304,233,325,436,366,290,453,496,644,344,34,84,69
18133,479,411,659,888,716,825,770,812,732,1069,1532,1831,737,519,434,143
18135,879,710,746,674,836,619,587,677,644,945,958,1189,513,276,141,120
18137,509,490,557,843,545,636,679,640,492,1068,1100,1686,841,368,283,134
18139,481,418,405,413,305,533,447,391,298,569,730,887,522,229,173,119
18141,7778,6124,6969,6496,6081,6823,5336,5261,5000,8234,10446,11037,6914,3350,2989,2921
18143,649,591,724,477,531,581,394,706,494,1010,1060,793,463,287,152,61
18145,928,742,905,1030,1037,1013,834,967,781,1703,2199,2587,1347,593,387,262
18147,429,346,501,471,334,438,396,381,492,631,1109,1220,647,280,139,103
18149,690,538,674,668,505,717,669,452,468,923,993,951,399,207,76,79
18151,688,541,698,933,836,815,757,870,754,1366,1591,1598,845,497,316,304
18153,646,677,561,361,436,521,312,337,330,767,795,1026,499,240,115,97
18155,303,227,267,273,411,164,136,286,314,484,558,334,168,73,34,33
18157,7178,3698,4585,4123,3815,3805,3239,3394,2889,5902,6202,7204,4540,2757,1784,1806
18159,296,257,226,362,367,431,436,430,227,753,642,1024,402,355,133,138
18161,177,172,155,239,232,209,143,110,88,352,419,321,185,80,67,0
18163,6813,4309,4428,4568,4871,5063,4215,4314,3326,6096,7452,8322,4806,2310,1893,1579
18165,551,369,332,424,484,374,315,511,333,748,655,757,247,201,89,101
18167,3821,2846,2661,3139,2548,2218,2089,2070,1749,3241,3847,4276,2267,1298,858,841
18169,996,606,819,914,739,768,681,762,787,1345,1369,1703,618,326,201,143
18171,96,133,207,175,120,174,148,174,218,377,341,554,229,156,60,163
18173,675,860,854,828,1394,975,1151,975,1209,1809,2791,3577,2053,1532,1094,898
18175,795,669,518,630,911,805,608,691,546,933,1095,1319,467,217,206,102
18177,2714,2226,2306,2273,1778,1807,1524,1452,1156,2039,2858,2947,1375,602,466,368
18179,514,619,565,692,738,640,590,542,712,945,1417,1374,965,272,225,142
18181,404,553,421,601,479,572,559,576,447,855,1301,1362,753,241,227,107
18183,524,422,677,656,810,564,763,773,692,1346,1793,1976,948,639,247,261
19001,142,198,187,186,213,165,221,218,216,321,357,413,181,110,74,50
19003,98,109,111,126,64,49,122,139,91,236,224,213,53,21,46,33
19005,244,346,308,439,427,372,337,318,249,547,727,722,458,161,123,121
19007,496,374,461,368,298,342,246,385,224,428,699,612,217,116,86,95
19009,129,147,208,218,169,169,179,109,89,222,265,335,200,91,64,109
19011,322,381,474,516,531,677,409,416,449,958,1195,1566,1142,538,335,228
19013,4034,2911,2733,3272,3048,3360,3086,2709,2392,4505,6098,6028,3659,2046,1504,1053
19015,451,504,555,765,565,509,574,618,471,929,1246,1460,891,538,295,248
19017,534,406,386,444,317,397,330,437,451,788,1115,1530,1043,401,392,325
19019,336,431,422,268,386,364,492,474,393,819,1049,1292,745,334,234,259
19021,415,498,492,348,371,385,460,593,429,748,834,1000,539,182,173,168
19023,314,288,306,308,349,321,367,420,291,630,846,914,414,228,125,101
19025,300,314,299,263,252,232,289,208,202,392,381,526,269,166,96,121
19027,522,588,574,385,529,544,394,439,364,533,1085,1293,591,303,229,184
19029,327,316,461,534,391,379,327,369,435,567,619,587,302,214,108,138
19031,316,291,281,368,391,320,444,300,250,880,1248,1147,760,263,192,188
19033,1336,1180,1176,1389,1401,1214,1151,1082,1049,1604,2008,2340,1414,552,437,531
19035,307,304,376,254,407,274,171,290,255,493,690,675,455,148,120,165
19037,247,327,440,381,192,335,285,396,336,431,624,633,367,147,77,112
19039,291,273,380,192,240,98,196,321,159,235,359,371,319,123,98,31
19041,415,425,549,372,372,380,351,534,261,622,725,1140,515,288,167,153
19043,417,520,325,386,560,507,452,413,421,786,811,1140,523,215,65,157
19045,1220,1348,1302,1238,1049,1145,887,1254,562,1524,2244,2550,1681,897,634,442
19047,448,372,392,447,290,295,370,359,408,611,658,776,514,174,127,130
19049,1001,701,900,875,989,1201,854,1099,901,1786,3125,3903,2789,2288,2168,2239
19051,190,174,210,193,253,161,193,127,213,257,368,368,100,96,71,111
19053,310,259,269,197,201,213,148,144,150,272,240,352,203,37,44,46
19055,340,284,356,356,337,429,434,324,316,716,848,966,716,311,252,130
19057,1341,1163,977,1169,1136,1055,1196,1050,742,1466,1780,1667,1041,466,318,314
19059,334,344,457,611,326,442,363,214,377,800,962,956,704,295,326,320
19061,2030,1650,1997,1880,2049,2403,1625,2157,1928,3313,4387,5723,3098,1413,1075,992
19063,304,210,235,292,229,208,234,226,215,306,433,542,334,212,48,122
19065,522,369,629,526,503,547,581,522,416,712,846,1205,591,219,166,116
19067,504,409,628,353,332,477,420,452,266,731,741,632,452,248,163,115
19069,285,175,297,269,260,273,166,280,266,407,465,534,269,108,163,104
19071,139,187,189,188,135,138,140,133,169,273,432,369,215,85,88,123
19073,241,315,212,145,218,277,153,230,231,382,324,469,315,118,102,117
19075,163,241,193,256,255,289,308,299,231,468,647,731,455,182,180,214
19077,236,216,230,247,219,240,299,289,287,469,473,636,286,124,151,157
19079,368,352,469,456,311,375,343,353,272,668,854,694,395,186,138,120
19081,158,200,229,255,266,323,219,283,263,467,573,716,290,199,83,105
19083,373,476,365,328,361,471,319,357,360,620,705,1122,591,237,161,151
19085,317,305,340,354,251,264,326,386,252,583,678,924,464,218,215,82
19087,364,519,566,371,449,348,536,335,322,728,1056,912,357,326,181,142
19089,237,277,207,189,224,314,210,203,205,393,475,495,226,103,61,98
19091,182,247,267,308,287,281,230,186,231,358,486,504,232,192,129,80
19093,179,228,178,193,165,263,141,188,138,300,317,355,221,114,59,85
19095,203,171,336,332,380,354,295,534,372,438,800,1034,763,295,275,123
19097,675,463,508,518,485,477,488,524,320,846,943,1099,536,278,174,160
19099,767,683,792,885,925,867,634,819,681,1241,1838,2142,1233,535,412,204
19101,663,431,415,592,377,243,410,335,271,608,701,849,385,275,120,211
19103,5177,2659,2669,2790,2671,2458,2044,2755,2047,3843,4775,7657,4953,2460,2854,3038
19105,384,472,367,355,405,352,510,641,220,901,1042,1207,607,303,287,182
19107,240,313,292,247,348,243,263,258,181,432,534,467,341,112,76,39
19109,253,404,416,324,442,401,317,328,217,635,786,977,524,155,226,223
19111,1338,717,842,801,990,984,948,758,566,1377,1654,1788,808,284,291,173
19113,4325,3854,3906,4394,3899,4317,3999,3980,3409,7710,9382,13200,8080,4952,4439,3158
19115,224,185,181,261,291,325,209,247,182,411,563,599,377,164,117,50
19117,293,240,275,338,299,129,153,237,102,374,477,417,201,100,73,37
19119,217,187,224,246,253,233,222,209,207,482,658,614,310,154,153,126
19121,386,217,246,330,354,383,187,254,284,620,641,867,458,393,283,200
19123,798,537,630,394,443,562,455,420,388,981,1020,1264,607,186,232,167
19125,729,585,649,570,677,606,671,637,564,1148,1438,2376,1088,492,311,302
19127,764,718,826,747,872,762,913,971,619,1598,2075,2160,1037,557,443,292
19129,189,164,204,241,305,204,182,247,262,439,535,832,744,409,289,102
19131,211,249,257,302,276,241,304,286,216,369,490,591,343,147,106,65
19133,233,326,262,253,236,332,238,289,139,286,431,463,243,56,101,84
19135,228,154,210,189,164,262,95,225,256,297,299,381,278,178,41,23
19137,328,482,384,276,255,248,131,269,182,471,549,417,321,106,106,65
19139,954,875,777,962,692,877,877,1124,547,1358,2116,2394,1412,610,431,295
19141,346,409,321,385,334,322,251,271,253,510,919,701,371,163,181,281
19143,96,149,164,128,169,191,202,117,102,238,442,332,164,81,80,42
19145,468,486,385,301,400,398,416,353,243,617,762,648,414,284,79,125
19147,213,238,382,221,242,266,187,201,217,273,477,556,251,96,106,85
19149,396,369,547,439,426,656,471,476,540,849,1215,1559,760,527,451,218
19151,242,232,240,221,157,137,186,180,128,325,373,402,182,79,70,68
19153,9984,6817,7203,7963,8578,8214,8523,8490,6535,15277,19522,24699,16407,9630,9293,7624
19155,2150,2158,1833,1983,1922,2168,1846,2014,1558,2911,4451,5239,2666,1563,1134,1019
19157,473,399,375,419,394,429,326,370,395,683,952,887,588,307,209,218
19159,118,119,178,159,158,80,91,148,125,194,228,181,106,65,59,69
19161,217,232,317,218,264,238,228,284,284,481,509,453,312,159,109,108
19163,4173,3424,3244,3521,3949,3658,3279,3305,2803,5661,6610,8857,5867,3328,3133,2513
19165,351,340,291,298,340,203,260,289,235,459,576,691,393,195,126,124
19167,450,457,506,592,521,593,669,442,533,1206,1637,1927,924,492,420,413
19169,3754,2102,2063,1777,1694,1584,1446,1632,1435,2788,3805,4457,2823,1712,1425,1169
19171,361,283,328,433,385,326,277,292,381,787,893,806,534,399,178,152
19173,207,184,166,179,188,138,156,160,140,350,287,282,163,95,28,29
19175,288,377,380,439,294,349,250,318,288,505,551,596,289,117,161,91
19177,198,153,150,130,251,155,256,198,164,276,281,420,190,53,77,34
19179,1227,1180,1135,999,1005,769,661,1007,535,1321,1505,1676,793,365,217,213
19181,599,498,729,725,598,914,978,738,789,1520,1936,2782,2148,1277,931,422
19183,350,338,386,530,502,429,643,430,489,862,1021,1436,856,416,239,129
19185,219,160,163,206,137,135,189,146,104,216,243,300,157,87,45,41
19187,1290,1282,978,1067,986,838,825,885,665,1430,1488,1574,1009,446,329,305
19189,271,198,389,250,301,235,238,269,173,488,535,648,276,139,128,46
19191,323,410,443,417,474,540,352,343,411,859,954,1281,593,239,364,138
19193,2886,2391,2214,2507,2563,2474,1985,1965,1803,3330,4420,4815,2539,1157,1071,698
19195,243,178,178,88,223,234,126,184,144,325,391,473,191,79,81,56
19197,426,342,350,348,355,362,299,295,228,369,527,609,444,179,153,133
20001,470,459,356,433,485,280,300,260,280,482,584,530,313,77,73,16
20003,227,254,314,261,246,172,161,154,127,233,479,310,206,27,128,15
20005,492,346,601,344,305,234,353,445,347,609,570,640,443,222,139,90
20007,126,150,105,108,161,141,94,106,130,238,206,247,139,74,46,75
20009,806,845,675,781,631,817,745,585,511,894,1353,1264,781,388,212,192
20011,589,535,314,433,328,429,252,254,295,443,581,591,350,108,130,70
20013,340,362,319,280,240,281,193,249,197,447,352,458,189,127,38,85
20015,910,1005,933,1506,1234,1112,1320,1009,1007,2387,2457,3747,2213,1219,1203,800
20017,48,83,123,112,96,56,69,72,30,76,79,166,73,18,22,16
20019,133,96,94,165,107,125,80,120,59,195,128,121,53,60,17,31
20021,577,614,589,442,649,454,638,399,461,682,1026,893,454,120,77,57
20023,74,85,84,125,100,95,90,71,55,114,116,119,123,12,24,7
20025,61,71,43,56,47,77,70,61,68,80,73,134,52,28,15,22
20027,147,280,172,99,173,265,215,190,114,394,384,409,288,124,51,93
20029,235,314,321,266,269,346,257,283,230,353,405,375,157,103,35,23
20031,139,221,210,176,191,203,116,199,177,266,459,454,323,168,177,99
20033,39,32,50,82,60,42,51,26,40,59,112,97,28,32,3,4
20035,1168,864,801,1122,864,742,818,958,584,1141,1420,1355,881,418,391,256
20037,1617,1221,1007,1321,1277,959,722,700,648,1285,1448,1554,638,380,351,236
20039,86,133,200,92,93,71,59,129,64,124,127,106,66,25,16,51
20041,390,499,447,427,452,454,532,364,342,729,838,1138,634,239,123,230
20043,182,130,240,179,165,207,176,185,149,294,410,328,251,134,70,38
20045,3643,2625,2512,2485,2536,2242,1852,1928,1739,4113,4443,4903,3506,1903,1923,1481
20047,101,36,58,71,71,103,65,99,84,156,165,88,82,48,37,23
20049,80,110,118,94,65,125,62,92,35,164,139,86,77,12,15,2
20051,1034,721,816,777,740,732,531,562,497,936,1339,1429,722,418,356,249
20053,154,148,153,229,119,204,131,127,98,272,300,325,152,30,45,62
20055,577,363,602,703,1102,844,870,671,871,1113,1390,1536,756,597,305,370
20057,570,639,476,577,857,575,434,817,348,1049,1552,1534,743,376,221,318
20059,577,520,474,561,613,510,408,663,586,979,1281,1284,707,260,380,130
20061,936,342,532,394,848,1011,1119,1050,1104,1124,1259,1550,789,325,239,160
20063,46,70,51,93,83,76,80,61,66,154,112,152,72,44,22,30
20065,84,71,73,97,81,66,59,47,48,129,96,122,57,48,40,40
20067,151,79,162,42,151,169,243,173,132,269,319,333,231,16,196,110
20069,77,82,74,73,89,124,118,99,118,237,302,289,211,97,72,63
20071,14,38,12,20,37,50,6,25,29,46,52,66,32,16,22,6
20073,209,231,264,210,191,171,184,158,123,255,306,255,156,78,27,42
20075,64,69,65,31,86,117,48,33,53,84,73,128,83,40,11,23
20077,181,274,136,123,165,210,170,82,112,220,252,364,123,31,49,75
20079,933,724,553,937,681,871,567,801,668,963,1597,1753,1193,630,272,186
20081,54,44,43,73,69,85,74,92,97,114,158,260,110,48,47,53
20083,24,21,40,48,37,68,44,59,50,67,77,146,46,25,28,34
20085,238,275,283,225,218,447,215,245,250,536,687,832,501,143,91,102
20087,260,352,399,391,333,360,348,372,307,848,862,1333,656,385,215,77
20089,106,121,98,118,63,121,72,127,72,123,127,153,77,18,26,16
20091,7157,5642,6759,8191,8134,8361,7924,9165,8264,16202,23088,31338,24005,16614,18259,18723
20093,47,84,27,78,71,65,68,79,99,102,190,193,108,45,43,42
20095,84,234,160,179,191,251,127,139,177,242,428,492,179,85,73,43
20097,102,110,67,48,37,88,58,61,57,63,117,134,60,15,16,18
20099,660,526,797,557,455,585,496,544,545,679,886,947,444,186,113,75
20101,47,60,60,41,38,24,25,59,14,89,145,85,47,33,18,26
20103,1360,1272,1158,1006,1257,1120,1011,1052,1056,1825,3313,3836,3171,1643,1476,842
20105,103,108,81,87,117,72,82,60,50,153,171,150,85,14,48,16
20107,354,283,298,189,220,267,222,164,217,446,412,504,225,196,72,71
20109,101,65,72,67,87,73,26,89,68,108,145,157,48,29,53,40
20111,1548,701,974,829,837,719,862,822,730,1007,1152,1454,694,284,288,168
20113,404,422,614,499,699,716,683,723,471,1051,1381,1674,1026,622,442,299
20115,320,253,305,345,315,311,257,261,227,482,577,612,286,150,94,50
20117,267,318,336,311,224,247,182,286,216,335,499,470,289,141,61,107
20119,40,115,90,128,54,75,138,109,79,270,202,264,92,48,45,12
20121,654,559,449,412,661,559,655,482,593,1096,1310,1573,1565,659,729,394
20123,127,218,149,235,222,171,73,143,163,273,275,380,102,99,59,106
20125,1289,1243,969,706,973,814,749,755,676,1240,1473,1440,739,324,149,167
20127,102,132,154,196,167,146,104,116,174,246,269,319,186,49,56,21
20129,77,44,72,93,40,73,61,127,60,145,125,111,103,12,37,19
20131,246,237,252,203,341,227,257,225,188,340,460,536,290,183,93,83
20133,562,390,485,550,337,240,315,381,411,672,485,863,469,150,90,103
20135,54,96,81,65,90,92,100,88,64,115,155,169,74,57,58,45
20137,12,220,152,148,161,254,101,46,111,194,231,324,143,23,51,41
20139,425,392,342,386,489,288,329,320,326,555,823,926,412,257,180,94
20141,108,168,150,102,160,126,90,99,97,141,115,186,84,42,43,56
20143,120,92,121,78,154,117,167,137,99,151,407,394,215,116,42,69
20145,83,114,134,268,174,300,174,129,61,187,292,288,174,51,38,58
20147,174,87,171,127,174,209,97,198,91,208,321,249,155,71,39,43
20149,495,249,363,356,326,482,299,376,344,730,1181,1174,703,536,305,190
20151,302,190,225,275,268,186,212,217,173,383,621,326,311,170,113,99
20153,43,61,101,98,67,118,64,72,47,116,117,131,85,31,44,16
20155,1563,1748,1406,1583,1395,1889,1455,1727,1206,2319,3052,2976,1439,610,506,461
20157,139,176,177,164,116,192,145,172,94,171,215,241,119,50,61,26
20159,258,283,188,261,241,220,232,170,184,392,327,499,363,105,84,30
20161,3206,1100,1348,1357,1957,1526,1488,1249,1423,1869,2544,2914,1586,948,851,796
20163,159,144,188,163,127,133,130,138,150,235,222,276,130,51,24,40
20165,96,106,112,139,95,106,95,99,87,133,139,148,103,24,40,13
20167,198,400,249,200,197,260,130,203,150,342,384,290,164,46,43,61
20169,1054,1695,1338,1656,1258,1402,1111,1196,1244,2181,2232,2942,1457,640,476,615
20171,80,28,115,78,34,321,192,154,92,171,136,403,130,162,38,23
20173,13643,9668,11538,9989,11348,10665,10516,9879,8291,16806,20395,23715,15344,8277,6351,5878
20175,476,333,290,447,291,593,469,427,475,672,838,1118,524,184,152,153
20177,5147,3912,4171,3502,4700,4091,4050,3181,3504,6261,7737,8648,5656,3141,2610,1758
20179,40,58,70,127,32,83,41,61,74,108,120,164,95,17,16,24
20181,177,242,202,252,169,158,222,105,168,399,181,280,112,34,6,31
20183,167,129,125,93,117,92,102,66,81,133,218,153,88,48,28,50
20185,125,86,104,105,159,140,138,92,114,163,201,211,138,44,14,43
20187,42,35,22,95,64,53,48,91,22,66,83,81,58,61,4,8
20189,99,172,78,85,54,86,84,86,55,202,312,271,123,99,60,73
20191,644,437,471,596,487,542,521,380,411,853,1037,1323,615,426,186,124
20193,248,184,171,279,100,157,155,166,217,199,392,262,270,79,82,206
20195,77,46,52,56,118,55,59,99,48,239,74,147,111,24,29,16
20197,94,90,140,86,175,184,180,156,112,277,368,465,133,129,79,33
20199,52,24,57,32,30,41,18,34,25,46,70,65,40,26,26,28
20201,199,149,167,151,118,167,174,161,117,262,243,262,185,43,38,22
20203,12,45,51,53,31,64,70,44,24,74,95,186,52,19,27,20
20205,218,356,341,270,213,293,285,190,222,420,385,344,125,50,91,33
20207,97,137,156,132,113,75,92,55,83,135,201,101,50,10,34,28
20209,6521,4105,3705,3982,4023,3705,3414,3121,2735,5131,5591,5975,3053,1458,1068,470
21001,906,646,659,545,478,369,343,266,380,609,652,620,366,133,89,63
21003,936,656,645,300,523,481,467,369,429,745,800,934,435,153,96,88
21005,584,354,334,370,479,574,412,514,305,690,1105,1386,695,325,161,65
21007,244,218,244,222,258,231,124,193,142,310,235,374,160,159,88,77
21009,1874,1589,1265,1212,901,800,1009,827,772,1268,1650,1907,948,391,181,195
21011,696,416,331,274,327,248,372,284,207,297,325,312,147,47,36,42
21013,2298,1282,1104,910,663,737,622,640,347,742,504,798,278,125,59,72
21015,1445,1318,1922,2180,1428,1418,1827,2171,1802,4067,5049,7101,4761,2802,2652,1960
21017,719,635,488,510,495,376,459,338,392,622,651,1002,511,160,260,164
21019,2005,1549,1304,1180,1161,1119,1093,867,956,1601,1790,2038,1264,714,404,488
21021,1016,713,892,805,564,812,593,575,527,955,808,1373,616,232,214,286
21023,274,214,291,207,243,240,178,104,98,290,247,434,205,170,62,46
21025,902,592,630,460,475,255,257,187,127,450,415,343,199,43,76,23
21027,672,569,494,478,563,428,455,351,352,783,799,739,327,204,72,39
21029,1239,1110,1319,1699,1298,1511,1535,1694,1247,2427,3602,4620,2525,1503,641,312
21031,817,479,410,216,283,376,317,227,224,364,543,468,179,64,120,20
21033,642,365,356,308,383,297,305,288,193,520,531,483,353,128,101,67
21035,2089,1268,918,879,800,867,874,567,673,1166,1441,1532,882,443,246,209
21037,2520,1875,1669,2121,1587,1903,1585,1638,1521,3090,3675,4518,3171,1772,1774,1059
21039,139,139,153,171,138,117,219,79,58,166,218,224,162,38,47,7
21041,330,401,341,336,272,214,175,235,200,354,451,275,171,150,194,9
21043,989,823,782,843,771,743,641,489,504,1005,953,864,676,146,208,88
21045,832,780,635,465,375,494,261,308,364,386,463,426,254,74,43,26
21047,2622,1404,1776,2092,2227,1610,1545,1567,1068,2479,2258,2224,1350,624,455,433
21049,1104,907,760,1033,965,963,637,618,645,1174,1245,1677,1183,740,475,242
21051,1686,917,884,546,353,476,348,266,279,379,580,517,311,34,36,40
21053,475,437,439,386,387,274,201,145,91,337,211,222,100,46,32,95
21055,452,346,246,323,354,258,108,142,87,349,303,452,187,81,76,48
21057,385,332,235,155,196,220,201,139,87,147,345,100,46,29,30,37
21059,2821,2552,2705,2301,2210,2261,2031,1787,1716,3295,4262,4556,2513,1398,734,858
21061,526,361,292,389,227,213,259,282,246,394,470,476,408,39,92,60
21063,621,224,200,253,171,263,111,102,60,237,179,217,79,42,15,16
21065,938,458,556,477,430,266,368,339,200,309,642,382,163,66,101,11
21067,11714,7463,7242,7169,6120,7004,5920,5603,5324,8356,12538,13836,8965,5867,5458,5522
21069,588,620,424,442,457,368,234,204,191,473,346,672,313,55,19,136
21071,2399,1643,1358,1066,1214,1021,606,618,497,1122,1123,1168,786,367,307,143
21073,1774,1051,1357,962,1057,1297,1375,1346,902,1572,2063,2420,1768,981,738,402
21075,436,286,213,241,84,126,137,119,144,95,317,211,106,101,41,5
21077,203,141,189,221,172,200,66,239,107,408,265,440,194,115,29,35
21079,587,386,366,622,291,391,380,324,254,465,712,945,391,270,114,69
21081,690,499,424,515,292,393,571,630,466,718,726,1223,510,345,245,54
21083,1390,1118,1176,1005,708,966,860,595,869,1019,1275,1517,845,314,280,347
21085,1089,865,811,852,769,691,538,528,392,814,874,666,447,275,107,121
21087,584,408,362,395,313,197,254,218,246,354,278,461,152,139,56,57
21089,1305,1140,859,852,986,868,581,646,618,1346,1631,1398,1011,408,343,238
21091,223,154,157,307,238,199,103,132,150,450,298,423,305,133,57,38
21093,2820,1891,2366,2220,2417,2150,2006,2244,2016,3094,4278,5383,3408,1543,1233,886
21095,1915,1313,1282,1093,628,670,603,537,405,709,687,614,362,255,104,74
21097,870,699,489,410,524,545,393,391,158,420,590,958,329,237,143,101
21099,961,593,620,534,436,447,348,457,359,640,615,547,219,205,100,54
21101,1940,1607,1321,1131,956,1219,1078,886,808,1607,1531,2399,1088,510,395,399
21103,534,483,359,387,337,240,275,401,346,528,656,653,373,185,166,61
21105,97,140,243,164,103,161,51,93,211,200,217,197,74,22,7,12
21107,1728,1377,1229,1208,1149,898,987,1247,793,1495,2065,1956,1280,564,302,255
21109,1036,658,438,590,307,433,316,125,233,328,467,365,276,40,27,31
21111,26190,18852,18028,17323,16976,17216,15820,15528,13426,24381,29679,34272,21141,13103,11786,12790
21113,1511,954,876,1037,1177,986,909,828,773,1413,2142,2063,1488,582,656,725
21115,1169,955,675,607,735,422,585,357,498,788,857,770,321,139,155,101
21117,4393,2934,3335,2924,3285,2985,2687,3071,2853,5286,6983,8431,4960,3063,2458,2314
21119,733,663,541,428,447,255,282,243,243,397,370,545,304,177,114,34
21121,2247,1457,1481,985,828,1099,453,720,466,716,746,441,516,138,153,78
21123,423,490,370,328,315,419,347,261,260,541,512,533,167,142,99,87
21125,2481,2185,1797,1566,1828,1484,1604,1059,933,1968,2440,1905,802,486,329,317
21127,738,691,546,411,264,223,352,272,224,451,618,638,205,172,87,48
21129,737,321,263,200,224,155,126,113,134,206,200,144,70,24,33,7
21131,913,298,391,406,124,188,248,236,133,161,352,390,211,68,67,26
21133,1511,909,874,671,529,554,227,487,390,698,650,847,669,245,102,28
21135,1005,505,518,321,495,274,142,224,257,378,217,462,264,107,31,22
21137,1111,1196,655,675,582,468,703,728,471,549,741,873,492,301,66,82
21139,366,232,270,366,202,287,99,218,224,282,337,390,177,162,73,23
21141,1398,886,818,532,886,800,534,660,404,895,1158,938,538,126,202,87
21143,247,203,250,202,192,265,170,139,214,278,269,340,280,94,87,33
21145,2728,1885,1932,1746,1768,1329,1438,1149,1352,2230,2688,2442,2057,1229,725,711
21147,1490,686,929,516,262,384,186,193,320,447,357,287,91,40,17,5
21149,301,222,239,307,236,199,321,224,179,328,375,426,149,127,62,49
21151,3318,2626,2029,2203,1868,1385,1598,1662,1307,2485,3255,3313,2125,1052,917,609
21153,898,501,421,391,354,304,242,217,150,380,383,336,152,159,29,11
21155,802,648,692,484,360,418,406,519,295,619,750,759,361,121,43,108
21157,819,721,715,877,678,940,539,979,685,1046,1187,1473,804,463,323,177
21159,865,406,407,402,283,159,243,213,161,190,293,319,230,155,29,26
21161,677,404,471,479,508,456,342,426,227,516,549,644,410,226,91,210
21163,706,673,636,551,583,674,487,532,520,851,1297,1341,800,400,363,143
21165,360,233,141,235,218,179,70,110,103,183,230,166,108,41,12,15
21167,897,681,567,632,538,597,344,307,352,755,914,1061,538,297,177,113
21169,468,355,405,337,357,288,186,222,220,315,172,295,165,48,62,23
21171,656,467,443,334,297,248,190,176,225,355,427,288,147,51,109,23
21173,1346,742,675,731,748,579,502,481,586,765,885,1092,557,251,152,196
21175,631,547,511,421,333,195,301,225,204,272,332,327,265,150,106,21
21177,1110,906,1023,862,758,597,733,726,482,950,1142,1066,609,377,214,64
21179,1001,1162,1081,842,1309,1064,754,1036,576,1424,2021,1893,1153,693,259,392
21181,315,210,142,247,113,190,168,154,129,198,381,296,139,81,73,25
21183,843,755,652,635,446,498,495,642,497,772,690,873,345,226,84,120
21185,688,339,697,461,644,588,651,679,666,1302,1961,2971,2418,1612,1812,2121
21187,379,313,357,288,249,228,272,273,189,254,537,511,217,163,65,60
21189,541,175,182,100,84,46,65,17,28,150,68,179,55,23,27,0
21191,383,340,410,244,339,433,211,242,232,460,745,611,291,130,183,95
21193,1657,1137,711,957,825,459,300,712,409,784,1148,853,566,175,149,163
21195,3572,2536,2297,2117,1789,1565,1243,1408,1098,1876,1932,2212,1180,631,426,430
21197,861,534,462,223,289,285,117,158,152,371,528,329,177,48,28,66
21199,4287,1999,2347,1753,1353,1723,1501,1244,1047,2136,1917,2191,1196,455,344,559
21201,128,94,77,110,35,71,48,28,26,56,107,57,36,28,10,0
21203,1050,671,512,581,401,343,367,236,411,508,463,534,278,177,36,66
21205,1134,705,621,454,475,432,271,612,450,815,696,734,619,180,109,100
